gene_id,gene_name,gene_type,gene_length,gene_count
ENSMUSG00000022435.7,Upk3a,protein_coding,1093,0
ENSMUSG00000022434.9,Fam118a,protein_coding,4959,0
ENSMUSG00000022432.8,Smc1b,protein_coding,4047,0
ENSMUSG00000078289.3,Gm10923,processed_pseudogene,418,1
ENSMUSG00000022431.4,Ribc2,protein_coding,1786,0
ENSMUSG00000115924.2,Gm19277,lncRNA,1165,0
ENSMUSG00000006369.15,Fbln1,protein_coding,4368,0
ENSMUSG00000016541.11,Atxn10,protein_coding,1937,0
ENSMUSG00000064764.3,Gm23517,snRNA,192,0
ENSMUSG00000096607.2,7530416G11Rik,protein_coding,1161,0
ENSMUSG00000063548.4,Gm4825,processed_pseudogene,408,1
ENSMUSG00000022382.16,Wnt7b,protein_coding,4898,0
ENSMUSG00000097209.3,AU022754,lncRNA,3064,0
ENSMUSG00000116004.2,Gm49539,lncRNA,511,0
ENSMUSG00000116305.2,Lncppara,lncRNA,1874,0
ENSMUSG00000065608.3,Mirlet7c-2,miRNA,95,0
ENSMUSG00000065564.3,Mirlet7b,miRNA,85,0
ENSMUSG00000022383.14,Ppara,protein_coding,3836,0
ENSMUSG00000064284.13,Cdpf1,protein_coding,1215,0
ENSMUSG00000052496.6,Pkdrej,protein_coding,7065,0
ENSMUSG00000035944.18,Ttc38,protein_coding,3842,0
ENSMUSG00000022385.12,Gtse1,protein_coding,2742,1
ENSMUSG00000116435.2,Gm49548,lncRNA,623,0
ENSMUSG00000022386.13,Trmu,protein_coding,3974,0
ENSMUSG00000016028.12,Celsr1,protein_coding,11631,0
ENSMUSG00000035900.19,Gramd4,protein_coding,5567,0
ENSMUSG00000089680.2,Gm15722,lncRNA,661,0
ENSMUSG00000035891.17,Cerk,protein_coding,4812,0
ENSMUSG00002075739.1,7SK,misc_RNA,268,0
ENSMUSG00000086424.2,Gm15569,lncRNA,594,0
ENSMUSG00000088071.3,Gm22818,snRNA,104,0
ENSMUSG00000051864.11,Tbc1d22a,protein_coding,3421,3
ENSMUSG00000115918.2,A930001M01Rik,lncRNA,5392,0
ENSMUSG00000116040.2,Gm49464,lncRNA,237,0
ENSMUSG00000116303.2,Gm49465,processed_pseudogene,265,0
ENSMUSG00000116171.2,4930543I03Rik,lncRNA,729,0
ENSMUSG00000115957.2,Gm49466,lncRNA,446,0
ENSMUSG00000115866.2,Gm49467,processed_pseudogene,390,0
ENSMUSG00000116296.2,Gm49468,lncRNA,790,0
ENSMUSG00002076128.1,ENSMUSG00002076128,miRNA,95,0
ENSMUSG00000116353.2,Gm49469,lncRNA,394,0
ENSMUSG00000116229.2,Gm49470,lncRNA,749,0
ENSMUSG00002076844.1,5S_rRNA,rRNA,104,0
ENSMUSG00000115930.2,A930027H12Rik,lncRNA,933,0
ENSMUSG00000054863.10,Tafa5,protein_coding,2908,0
ENSMUSG00000098938.3,Mir6393,miRNA,94,0
ENSMUSG00000116061.2,Gm49472,lncRNA,982,0
ENSMUSG00000116350.2,Gm35772,lncRNA,301,0
ENSMUSG00000115880.2,4930445N06Rik,lncRNA,777,0
ENSMUSG00000116331.2,B230214G05Rik,lncRNA,2780,0
ENSMUSG00000054117.9,Zdhhc25,protein_coding,1368,0
ENSMUSG00000022387.18,Brd1,protein_coding,8404,0
ENSMUSG00000034333.16,Zbed4,protein_coding,5764,0
ENSMUSG00000035845.18,Alg12,protein_coding,2356,0
ENSMUSG00000023272.5,Creld2,protein_coding,1366,0
ENSMUSG00000119353.1,U6,snRNA,107,0
ENSMUSG00000035828.12,Pim3,protein_coding,2427,1
ENSMUSG00000093394.2,Gm20621,lncRNA,1458,0
ENSMUSG00000022388.15,Ttll8,protein_coding,3428,0
ENSMUSG00000035805.14,Mlc1,protein_coding,2801,0
ENSMUSG00000115916.2,Gm8702,processed_pseudogene,394,0
ENSMUSG00000015365.16,Mov10l1,protein_coding,4183,0
ENSMUSG00000064481.3,Gm23737,snRNA,159,0
ENSMUSG00000058441.8,Panx2,protein_coding,3599,0
ENSMUSG00000087331.9,1810021B22Rik,lncRNA,896,0
ENSMUSG00000015363.14,Trabd,protein_coding,5591,0
ENSMUSG00000035757.18,Selenoo,protein_coding,3744,0
ENSMUSG00000051786.16,Tubgcp6,protein_coding,11464,0
ENSMUSG00000062906.13,Hdac10,protein_coding,3379,0
ENSMUSG00000022610.11,Mapk12,protein_coding,3805,0
ENSMUSG00000053137.8,Mapk11,protein_coding,2887,0
ENSMUSG00000036606.18,Plxnb2,protein_coding,7720,4
ENSMUSG00000106328.3,Mir7118,miRNA,61,0
ENSMUSG00000015377.11,Dennd6b,protein_coding,5896,0
ENSMUSG00000098663.3,Mir6958,miRNA,73,0
ENSMUSG00000036561.10,Ppp6r2,protein_coding,9345,0
ENSMUSG00000036529.18,Sbf1,protein_coding,6826,2
ENSMUSG00000098442.3,Mir6959,miRNA,75,0
ENSMUSG00000054136.7,Adm2,protein_coding,1298,0
ENSMUSG00000022613.9,Miox,protein_coding,1651,0
ENSMUSG00000022614.9,Lmf2,protein_coding,3885,0
ENSMUSG00000008690.16,Ncaph2,protein_coding,4198,0
ENSMUSG00000091780.4,Sco2,protein_coding,1253,0
ENSMUSG00000022615.8,Tymp,protein_coding,2037,0
ENSMUSG00000047394.10,Odf3b,protein_coding,1786,0
ENSMUSG00000091680.4,Klhdc7b,protein_coding,3951,0
ENSMUSG00000078938.10,Syce3,protein_coding,553,0
ENSMUSG00000078937.9,Cpt1b,protein_coding,3372,0
ENSMUSG00000116461.2,Gm44502,protein_coding,4296,0
ENSMUSG00000022617.16,Chkb,protein_coding,3061,0
ENSMUSG00000079242.3,C730034F03Rik,lncRNA,1280,0
ENSMUSG00000022619.6,Mapk8ip2,protein_coding,5700,0
ENSMUSG00000022620.15,Arsa,protein_coding,3680,0
ENSMUSG00000084915.3,C230037L18Rik,lncRNA,2017,0
ENSMUSG00000118456.2,Gm41381,lncRNA,351,0
ENSMUSG00000022623.18,Shank3,protein_coding,9236,0
ENSMUSG00000086602.2,Gm15609,lncRNA,2960,0
ENSMUSG00000022622.6,Acr,protein_coding,1567,0
ENSMUSG00000022621.17,Rabl2,protein_coding,2960,0
ENSMUSG00000116149.2,Gm18476,processed_pseudogene,557,0
ENSMUSG00000063260.3,Syt10,protein_coding,1845,0
ENSMUSG00002076482.1,ENSMUSG00002076482,miRNA,101,0
ENSMUSG00000119473.1,U6,snRNA,107,0
ENSMUSG00000116231.2,Gm36330,lncRNA,678,0
ENSMUSG00000075470.3,Alg10b,protein_coding,6644,1
ENSMUSG00000099319.3,Mir7648,miRNA,53,0
ENSMUSG00000116204.2,Gm36480,lncRNA,1206,0
ENSMUSG00000052560.16,Cpne8,protein_coding,4164,0
ENSMUSG00000078847.2,Gm6746,processed_pseudogene,483,1
ENSMUSG00000116404.2,Gm49541,processed_pseudogene,190,0
ENSMUSG00000116136.2,Gm3861,processed_pseudogene,349,0
ENSMUSG00000067870.6,Rpl31-ps8,processed_pseudogene,378,0
ENSMUSG00000067869.5,Tcea1-ps1,processed_pseudogene,904,0
ENSMUSG00000116210.2,Spn-ps,transcribed_processed_pseudogene,1349,0
ENSMUSG00000116428.2,Gm36618,lncRNA,1703,0
ENSMUSG00000022629.18,Kif21a,protein_coding,6476,0
ENSMUSG00000116113.2,Gm49545,processed_pseudogene,673,0
ENSMUSG00000115952.2,Gm18814,processed_pseudogene,988,0
ENSMUSG00000116424.2,Gm7167,processed_pseudogene,1170,0
ENSMUSG00000055782.10,Abcd2,protein_coding,5946,0
ENSMUSG00000078932.9,CN725425,protein_coding,2043,0
ENSMUSG00000036298.11,Slc2a13,protein_coding,8367,0
ENSMUSG00000084240.2,Gm15383,processed_pseudogene,1443,0
ENSMUSG00000081771.2,Gm15381,processed_pseudogene,1156,0
ENSMUSG00002075483.1,5S_rRNA,rRNA,113,0
ENSMUSG00000086160.2,4933438A12Rik,lncRNA,1013,0
ENSMUSG00002076146.1,7SK,misc_RNA,286,0
ENSMUSG00000036273.16,Lrrk2,protein_coding,11834,0
ENSMUSG00000083083.2,Gm15382,processed_pseudogene,537,0
ENSMUSG00000047295.17,Smgc,protein_coding,3410,0
ENSMUSG00000118670.1,Muc19,protein_coding,22800,0
ENSMUSG00000116212.2,Gm18979,processed_pseudogene,1350,0
ENSMUSG00000116093.2,Gm3888,processed_pseudogene,1240,0
ENSMUSG00000055022.15,Cntn1,protein_coding,9433,0
ENSMUSG00000097068.3,Gm26760,lncRNA,1619,0
ENSMUSG00000036218.17,Pdzrn4,protein_coding,4733,0
ENSMUSG00000115858.2,4930588J15Rik,lncRNA,1754,0
ENSMUSG00000116309.2,Gm49418,lncRNA,616,0
ENSMUSG00000116242.2,Gm18815,processed_pseudogene,1483,0
ENSMUSG00000109770.2,Gm30085,lncRNA,659,0
ENSMUSG00000115921.2,Gm18685,processed_pseudogene,693,0
ENSMUSG00000116124.2,Gm49420,lncRNA,988,0
ENSMUSG00000097989.2,Gm4335,processed_pseudogene,1004,0
ENSMUSG00002076809.1,7SK,misc_RNA,338,0
ENSMUSG00000036197.17,Gxylt1,protein_coding,6722,0
ENSMUSG00000022634.10,Yaf2,protein_coding,1873,0
ENSMUSG00000088454.3,Gm26371,snRNA,104,0
ENSMUSG00000022635.10,Zcrb1,protein_coding,3074,0
ENSMUSG00000036167.17,Pphln1,protein_coding,4545,0
ENSMUSG00000036158.13,Prickle1,protein_coding,4345,0
ENSMUSG00000115993.2,Zfp42-ps1,processed_pseudogene,490,0
ENSMUSG00000116190.2,Gm41386,lncRNA,464,0
ENSMUSG00000116237.2,Gm30339,lncRNA,2538,0
ENSMUSG00000116493.2,Gm49445,lncRNA,470,0
ENSMUSG00000116360.2,9430014N10Rik,lncRNA,1131,0
ENSMUSG00000115965.2,Gm30564,lncRNA,2063,0
ENSMUSG00000022449.15,Adamts20,protein_coding,8997,0
ENSMUSG00000033356.4,Pus7l,protein_coding,3291,0
ENSMUSG00000059883.17,Irak4,protein_coding,5021,0
ENSMUSG00000022451.13,Twf1,protein_coding,3054,0
ENSMUSG00000063296.6,Tmem117,protein_coding,4890,0
ENSMUSG00000119001.1,ENSMUSG00000119001,snoRNA,132,0
ENSMUSG00000077447.3,Gm23129,snoRNA,132,0
ENSMUSG00000022454.18,Nell2,protein_coding,4670,0
ENSMUSG00000100603.7,1700129L04Rik,lncRNA,1401,0
ENSMUSG00000089560.3,Gm24668,snRNA,104,0
ENSMUSG00000045608.8,Dbx2,protein_coding,3469,0
ENSMUSG00000116058.2,Gm8843,processed_pseudogene,1102,0
ENSMUSG00000115569.2,Gm49169,lncRNA,1466,0
ENSMUSG00000115699.2,Gm6961,lncRNA,535,0
ENSMUSG00000043329.5,Gm8849,processed_pseudogene,480,0
ENSMUSG00000097643.2,A130051J06Rik,lncRNA,2618,0
ENSMUSG00000064210.8,Ano6,protein_coding,12269,1
ENSMUSG00000115522.2,Gm49173,lncRNA,357,0
ENSMUSG00000078648.4,Gm17546,lncRNA,733,0
ENSMUSG00002075349.1,ENSMUSG00002075349,miRNA,102,0
ENSMUSG00000115049.2,Gm49172,lncRNA,935,0
ENSMUSG00000078925.12,D030018L15Rik,lncRNA,4408,0
ENSMUSG00000097536.3,2610037D02Rik,lncRNA,5020,0
ENSMUSG00000097619.9,4833422M21Rik,lncRNA,5720,0
ENSMUSG00000033237.20,Arid2,protein_coding,10737,3
ENSMUSG00002075367.1,ENSMUSG00002075367,miRNA,92,0
ENSMUSG00000033228.9,Scaf11,protein_coding,10340,0
ENSMUSG00000116253.2,Gm41392,lncRNA,282,0
ENSMUSG00000116160.2,Gm41392,lncRNA,632,0
ENSMUSG00000023169.16,Slc38a1,protein_coding,17236,1
ENSMUSG00000064928.3,Gm22045,snRNA,108,0
ENSMUSG00000022462.8,Slc38a2,protein_coding,8838,2
ENSMUSG00000102385.2,Gm38144,TEC,465,0
ENSMUSG00000095638.3,Gm8888,processed_pseudogene,313,0
ENSMUSG00000116202.2,Rpl10a-ps3,processed_pseudogene,646,0
ENSMUSG00000022464.15,Slc38a4,protein_coding,4261,1
ENSMUSG00000116295.2,Gm32885,lncRNA,1222,0
ENSMUSG00000048218.7,Amigo2,protein_coding,3163,0
ENSMUSG00000044250.9,Pced1b,protein_coding,2197,0
ENSMUSG00000116291.2,Gm4383,processed_pseudogene,623,0
ENSMUSG00000116131.2,Gm49506,processed_pseudogene,500,0
ENSMUSG00000022466.7,Rpap3,protein_coding,3224,0
ENSMUSG00000022468.13,Endou,protein_coding,2745,0
ENSMUSG00000022469.18,Rapgef3,protein_coding,6336,0
ENSMUSG00000086601.2,Rapgef3os1,lncRNA,483,0
ENSMUSG00000087397.2,Rapgef3os2,lncRNA,920,0
ENSMUSG00000081534.4,Slc48a1,protein_coding,2751,1
ENSMUSG00000022475.20,Hdac7,protein_coding,6755,5
ENSMUSG00000022479.16,Vdr,protein_coding,5650,0
ENSMUSG00002075036.1,7SK,misc_RNA,311,0
ENSMUSG00000052369.9,Tmem106c,protein_coding,2434,0
ENSMUSG00000022483.18,Col2a1,protein_coding,9243,0
ENSMUSG00000033075.18,Senp1,protein_coding,11873,0
ENSMUSG00000088325.4,Gm25668,snoRNA,129,0
ENSMUSG00000033065.15,Pfkm,protein_coding,3340,0
ENSMUSG00000097150.2,Gm26513,lncRNA,2489,0
ENSMUSG00000048175.14,Asb8,protein_coding,2410,1
ENSMUSG00000029875.6,Ccdc184,protein_coding,2977,0
ENSMUSG00000075427.16,Olfr288,protein_coding,2569,0
ENSMUSG00000108748.2,Gm44579,protein_coding,2064,0
ENSMUSG00000090129.11,Olfr287,protein_coding,2706,0
ENSMUSG00000059460.8,Olfr286,protein_coding,3821,0
ENSMUSG00000048077.7,H1f7,protein_coding,1308,0
ENSMUSG00000022987.13,Zfp641,protein_coding,4288,0
ENSMUSG00000062037.4,Olfr285,protein_coding,5330,0
ENSMUSG00000051793.5,Olfr284,protein_coding,966,0
ENSMUSG00000056184.6,Olfr283,protein_coding,2392,0
ENSMUSG00000116514.2,Gm49443,processed_pseudogene,261,0
ENSMUSG00000099353.8,1700031M16Rik,transcribed_unitary_pseudogene,1666,0
ENSMUSG00000063780.8,Olfr282,protein_coding,1587,0
ENSMUSG00000115964.2,Gm6979,processed_pseudogene,487,0
ENSMUSG00000032987.10,Olfr281,protein_coding,4546,0
ENSMUSG00000108728.5,Olfr240-ps1,protein_coding,4944,0
ENSMUSG00000022991.6,Lalba,protein_coding,771,0
ENSMUSG00000054036.7,Olfr279,protein_coding,5605,1
ENSMUSG00000108805.2,Olfr278-ps1,unprocessed_pseudogene,238,0
ENSMUSG00000022992.18,Kansl2,protein_coding,3784,0
ENSMUSG00002076288.1,ENSMUSG00002076288,snoRNA,138,0
ENSMUSG00000106463.3,Mir1291,miRNA,117,0
ENSMUSG00000065939.3,Snora2b,snoRNA,137,0
ENSMUSG00000011960.13,Ccnt1,protein_coding,9157,0
ENSMUSG00000091050.2,9330020H09Rik,lncRNA,2147,0
ENSMUSG00000022993.8,Tex49,protein_coding,558,0
ENSMUSG00000022994.10,Adcy6,protein_coding,6782,1
ENSMUSG00000100220.2,Gm29331,lncRNA,605,0
ENSMUSG00000003352.15,Cacnb3,protein_coding,4010,0
ENSMUSG00000003360.16,Ddx23,protein_coding,6229,0
ENSMUSG00000054855.14,Rnd1,protein_coding,2967,0
ENSMUSG00000116482.2,Gm34152,lncRNA,517,0
ENSMUSG00000003354.7,Ccdc65,protein_coding,1992,0
ENSMUSG00000003355.8,Fkbp11,protein_coding,2706,0
ENSMUSG00000051853.11,Arf3,protein_coding,4824,1
ENSMUSG00000022996.16,Wnt10b,protein_coding,3401,0
ENSMUSG00000022997.10,Wnt1,protein_coding,2378,0
ENSMUSG00000059213.8,Ddn,protein_coding,3781,0
ENSMUSG00000097414.3,B130046B21Rik,lncRNA,2359,0
ENSMUSG00000067713.8,Prkag1,protein_coding,2175,0
ENSMUSG00000048154.18,Kmt2d,protein_coding,19931,15
ENSMUSG00000115980.2,Gm49437,TEC,285,0
ENSMUSG00000116506.2,5730414N17Rik,lncRNA,1439,0
ENSMUSG00000023755.11,Rhebl1,protein_coding,3035,0
ENSMUSG00000023000.6,Dhh,protein_coding,4399,0
ENSMUSG00000116033.2,Gm49442,lncRNA,1460,0
ENSMUSG00000022999.16,Lmbr1l,protein_coding,4338,0
ENSMUSG00000023004.9,Tuba1b,protein_coding,1875,0
ENSMUSG00000116358.2,Gm49450,protein_coding,899,0
ENSMUSG00000116223.2,Gm41396,lncRNA,1525,0
ENSMUSG00000116494.2,Gm49449,TEC,1116,0
ENSMUSG00000072235.7,Tuba1a,protein_coding,1803,0
ENSMUSG00000097587.3,4930578M01Rik,lncRNA,6788,0
ENSMUSG00000064081.5,Gm8973,processed_pseudogene,313,0
ENSMUSG00000043091.10,Tuba1c,protein_coding,2287,0
ENSMUSG00000023484.15,Prph,protein_coding,1999,0
ENSMUSG00000116371.2,Gm34284,lncRNA,478,0
ENSMUSG00000032783.10,Troap,protein_coding,3520,0
ENSMUSG00000098698.3,Mir6960,miRNA,61,0
ENSMUSG00000001076.8,C1ql4,protein_coding,1474,0
ENSMUSG00000038009.8,Dnajc22,protein_coding,1850,0
ENSMUSG00000051934.6,Spats2,protein_coding,4120,0
ENSMUSG00000088377.3,Gm25183,snoRNA,106,0
ENSMUSG00002076781.1,7SK,misc_RNA,88,0
ENSMUSG00000037579.8,Kcnh3,protein_coding,5756,0
ENSMUSG00000037570.17,Mcrs1,protein_coding,3506,0
ENSMUSG00000100599.3,1700120C14Rik,lncRNA,1952,0
ENSMUSG00000116241.2,Gm49458,processed_pseudogene,311,0
ENSMUSG00000093139.3,Gm25999,snoRNA,133,0
ENSMUSG00000078907.3,Fam186b,protein_coding,3337,0
ENSMUSG00000023007.16,Prpf40b,protein_coding,4952,0
ENSMUSG00000023008.19,Fmnl3,protein_coding,5021,2
ENSMUSG00000115877.2,Gm49478,processed_pseudogene,434,0
ENSMUSG00000119078.1,U6,snRNA,107,0
ENSMUSG00000023010.16,Tmbim6,protein_coding,4578,2
ENSMUSG00000116039.2,Gm49483,processed_pseudogene,220,0
ENSMUSG00000023009.15,Nckap5l,protein_coding,5002,0
ENSMUSG00000089968.2,Nckap5los,lncRNA,1712,0
ENSMUSG00000116249.2,Gm49484,lncRNA,2590,0
ENSMUSG00000037525.6,Bcdin3d,protein_coding,4652,0
ENSMUSG00000115863.2,Gm49485,processed_pseudogene,401,0
ENSMUSG00000023011.9,Faim2,protein_coding,12520,0
ENSMUSG00000096448.3,Gm5808,processed_pseudogene,475,0
ENSMUSG00000023013.6,Aqp2,protein_coding,1419,0
ENSMUSG00000044217.18,Aqp5,protein_coding,2599,0
ENSMUSG00000043144.7,Aqp6,protein_coding,2423,0
ENSMUSG00000023015.15,Racgap1,protein_coding,7079,0
ENSMUSG00000023017.11,Asic1,protein_coding,5740,0
ENSMUSG00000023018.6,Smarcd1,protein_coding,4026,0
ENSMUSG00000091604.3,Gm17349,protein_coding,300,0
ENSMUSG00000116250.2,Gm34939,lncRNA,739,0
ENSMUSG00000115938.2,Gm17241,processed_pseudogene,252,0
ENSMUSG00000089671.2,Gm16537,lncRNA,702,0
ENSMUSG00000023019.13,Gpd1,protein_coding,2961,0
ENSMUSG00000023020.4,Cox14,protein_coding,2326,0
ENSMUSG00000023021.16,Cers5,protein_coding,3542,0
ENSMUSG00000090406.2,Gm17058,lncRNA,928,0
ENSMUSG00000023022.15,Lima1,protein_coding,7608,1
ENSMUSG00000065643.3,Gm25897,snRNA,107,0
ENSMUSG00000092014.2,Gm4468,processed_pseudogene,294,0
ENSMUSG00000090500.2,Gm17057,lncRNA,591,0
ENSMUSG00000116518.2,Gm49494,lncRNA,1358,0
ENSMUSG00000115856.2,Gm18095,processed_pseudogene,746,0
ENSMUSG00000116478.2,Gm18890,processed_pseudogene,805,0
ENSMUSG00000037438.7,Uqcrh-ps1,processed_pseudogene,268,0
ENSMUSG00000116141.2,Gm49495,TEC,1314,0
ENSMUSG00000116255.2,Gm20564,processed_pseudogene,473,0
ENSMUSG00000045350.16,Fam186a,protein_coding,9630,0
ENSMUSG00000096111.8,Gm21917,lncRNA,1241,0
ENSMUSG00002076514.1,U12,snRNA,135,0
ENSMUSG00000023025.17,Larp4,protein_coding,10843,4
ENSMUSG00000100084.3,2310068J16Rik,lncRNA,1130,1
ENSMUSG00000023026.17,Dip2b,protein_coding,10256,0
ENSMUSG00000116021.2,Gm49474,TEC,1867,0
ENSMUSG00000116311.2,4930478M13Rik,lncRNA,443,0
ENSMUSG00000116366.2,Gm49475,lncRNA,458,0
ENSMUSG00000023027.14,Atf1,protein_coding,3060,0
ENSMUSG00000045631.11,Tmprss12,protein_coding,1635,0
ENSMUSG00000116182.2,Gm33666,processed_pseudogene,281,0
ENSMUSG00000054619.8,Mettl7a1,protein_coding,2595,0
ENSMUSG00000058057.6,Mettl7a3,protein_coding,1652,0
ENSMUSG00000093789.4,Methig1,protein_coding,1501,0
ENSMUSG00000056487.9,Mettl7a2,protein_coding,1804,0
ENSMUSG00000093550.8,Higd1c,protein_coding,612,0
ENSMUSG00000023030.17,Slc11a2,protein_coding,6354,0
ENSMUSG00000087444.2,Gm5475,protein_coding,3366,0
ENSMUSG00002076914.1,5S_rRNA,rRNA,110,0
ENSMUSG00000097827.2,5330439K02Rik,lncRNA,2312,0
ENSMUSG00000037353.10,Letmd1,protein_coding,4847,0
ENSMUSG00000044636.7,Csrnp2,protein_coding,4375,0
ENSMUSG00000009733.10,Tfcp2,protein_coding,8063,0
ENSMUSG00000009739.18,Pou6f1,protein_coding,6949,0
ENSMUSG00000098620.2,Gm27209,lncRNA,898,0
ENSMUSG00000116180.2,Gm49492,lncRNA,2563,0
ENSMUSG00000116164.2,1110013H19Rik,lncRNA,671,0
ENSMUSG00000097093.3,C330013E15Rik,lncRNA,881,0
ENSMUSG00000000346.10,Dazap2,protein_coding,2900,0
ENSMUSG00000053559.14,Smagp,protein_coding,1464,0
ENSMUSG00000098112.9,Bin2,protein_coding,2704,0
ENSMUSG00000098527.3,Mir6961,miRNA,67,0
ENSMUSG00000023031.9,Cela1,protein_coding,2306,0
ENSMUSG00000037280.13,Galnt6,protein_coding,3871,0
ENSMUSG00000090062.3,Galnt6os,lncRNA,1968,0
ENSMUSG00000116504.2,I730030J21Rik,lncRNA,2156,0
ENSMUSG00000023032.13,Slc4a8,protein_coding,13021,0
ENSMUSG00000115912.2,Gm35569,lncRNA,1722,0
ENSMUSG00000023033.15,Scn8a,protein_coding,15766,0
ENSMUSG00000113558.2,Tmdd1,protein_coding,1056,0
ENSMUSG00000095440.3,Fignl2,protein_coding,4462,0
ENSMUSG00000047034.11,Ankrd33,protein_coding,1836,0
ENSMUSG00000000530.17,Acvrl1,protein_coding,4265,0
ENSMUSG00000087690.2,Gm16031,lncRNA,448,0
ENSMUSG00000000532.12,Acvr1b,protein_coding,4418,0
ENSMUSG00000106563.3,Mir6962,miRNA,63,0
ENSMUSG00000097915.3,A330009N23Rik,lncRNA,1772,0
ENSMUSG00000115944.2,AU021063,lncRNA,583,0
ENSMUSG00000000531.6,Tamalin,protein_coding,2033,0
ENSMUSG00000023034.8,Nr4a1,protein_coding,3509,0
ENSMUSG00000037204.8,Atg101,protein_coding,1597,0
ENSMUSG00000075408.6,Smim41,protein_coding,1967,0
ENSMUSG00000116395.2,Gm49499,TEC,2437,0
ENSMUSG00000116114.2,Gm35853,lncRNA,3542,0
ENSMUSG00000037185.10,Krt80,protein_coding,6393,0
ENSMUSG00000088459.3,Mir1941,miRNA,83,0
ENSMUSG00000116116.2,Gm671,lncRNA,777,0
ENSMUSG00000116030.2,Gm49500,processed_pseudogene,382,0
ENSMUSG00000023039.18,Krt7,protein_coding,7049,0
ENSMUSG00000047641.9,Krt87,protein_coding,2278,0
ENSMUSG00000063971.8,Krt88,protein_coding,902,0
ENSMUSG00000067615.5,Krt81,protein_coding,2119,0
ENSMUSG00000067614.6,Krt86,protein_coding,1963,0
ENSMUSG00000116011.2,Gm49501,lncRNA,2528,0
ENSMUSG00000067613.7,Krt83,protein_coding,1842,0
ENSMUSG00000116107.2,Gm49423,processed_pseudogene,187,0
ENSMUSG00000116188.3,Gm49424,processed_pseudogene,349,0
ENSMUSG00000116336.3,Gm49425,protein_coding,2359,0
ENSMUSG00000044294.9,Krt84,protein_coding,2640,0
ENSMUSG00000049548.10,Krt82,protein_coding,2110,0
ENSMUSG00000048699.5,Krt90,protein_coding,2534,0
ENSMUSG00002075773.1,ENSMUSG00002075773,miRNA,138,0
ENSMUSG00000022986.6,Krt75,protein_coding,3266,0
ENSMUSG00002076745.1,ENSMUSG00002076745,miRNA,129,0
ENSMUSG00000115983.2,Gm5476,unprocessed_pseudogene,395,0
ENSMUSG00000116129.2,Gm5477,transcribed_unprocessed_pseudogene,1043,0
ENSMUSG00000115860.2,Gm49426,processed_pseudogene,111,0
ENSMUSG00000064232.3,Gm5414,protein_coding,1659,0
ENSMUSG00000115903.2,Gm17851,unprocessed_pseudogene,717,0
ENSMUSG00000095241.3,Gm5478,protein_coding,2960,0
ENSMUSG00002075440.1,ENSMUSG00002075440,miRNA,116,0
ENSMUSG00000118545.2,Gm53017,unprocessed_pseudogene,141,0
ENSMUSG00000023041.8,Krt6b,protein_coding,2235,0
ENSMUSG00002075844.1,ENSMUSG00002075844,miRNA,129,0
ENSMUSG00000058354.8,Krt6a,protein_coding,2418,0
ENSMUSG00000116132.2,Gm49428,lncRNA,765,0
ENSMUSG00002075978.1,ENSMUSG00002075978,miRNA,129,0
ENSMUSG00000061527.8,Krt5,protein_coding,2197,0
ENSMUSG00002076431.1,ENSMUSG00002076431,miRNA,129,0
ENSMUSG00000051879.5,Krt71,protein_coding,2186,0
ENSMUSG00000067596.5,Krt74,transcribed_unitary_pseudogene,1648,0
ENSMUSG00000056605.8,Krt72,protein_coding,1994,0
ENSMUSG00000063661.7,Krt73,protein_coding,2168,0
ENSMUSG00000064201.9,Krt2,protein_coding,2613,0
ENSMUSG00000046834.8,Krt1,protein_coding,4415,0
ENSMUSG00000067594.7,Krt77,protein_coding,2931,0
ENSMUSG00000075402.2,Krt76,protein_coding,2312,0
ENSMUSG00002076101.1,ENSMUSG00002076101,miRNA,111,0
ENSMUSG00000116194.2,Gm49434,unprocessed_pseudogene,1065,0
ENSMUSG00000059668.7,Krt4,protein_coding,2133,0
ENSMUSG00000061397.9,Krt79,protein_coding,4753,0
ENSMUSG00000050463.10,Krt78,protein_coding,3437,0
ENSMUSG00000049382.11,Krt8,protein_coding,1958,0
ENSMUSG00000116010.2,Gm36026,lncRNA,1649,0
ENSMUSG00000023043.8,Krt18,protein_coding,1437,0
ENSMUSG00000058655.10,Eif4b,protein_coding,4468,2
ENSMUSG00000037003.17,Tns2,protein_coding,5452,0
ENSMUSG00000036966.16,Spryd3,protein_coding,2927,0
ENSMUSG00000023046.7,Igfbp6,protein_coding,1112,0
ENSMUSG00000023045.14,Soat2,protein_coding,2213,0
ENSMUSG00000023044.3,Csad,protein_coding,3831,0
ENSMUSG00000046897.18,Zfp740,protein_coding,5091,1
ENSMUSG00000001281.11,Itgb7,protein_coding,2770,0
ENSMUSG00000001288.16,Rarg,protein_coding,4261,1
ENSMUSG00000097050.2,Gm9918,protein_coding,2192,0
ENSMUSG00000045665.6,Mfsd5,protein_coding,1754,0
ENSMUSG00000116091.2,Gm49479,lncRNA,715,0
ENSMUSG00000058290.5,Espl1,protein_coding,8749,6
ENSMUSG00000116183.2,Gm49480,processed_pseudogene,142,0
ENSMUSG00000001289.13,Pfdn5,protein_coding,1394,0
ENSMUSG00000001285.13,Myg1,protein_coding,2823,0
ENSMUSG00000036678.9,Aaas,protein_coding,2798,4
ENSMUSG00000116402.2,Gm36246,lncRNA,452,0
