gene_id,gene_name,gene_type,gene_length,gene_count
ENSG00000088325.16,TPX2,protein_coding,3605,34
ENSG00000230801.1,RP11-243J16.8,processed_pseudogene,247,0
ENSG00000101306.11,MYLK2,protein_coding,2976,0
ENSG00000179772.8,FOXS1,protein_coding,1302,0
ENSG00000149599.16,DUSP15,protein_coding,3705,0
ENSG00000131044.17,TTLL9,protein_coding,6175,0
ENSG00000199497.1,RNU1-94P,snRNA,173,0
ENSG00000088356.6,PDRG1,protein_coding,1957,3
ENSG00000260903.3,XKR7,protein_coding,7695,0
ENSG00000278012.1,RP1-310O13.13,lncRNA,651,0
ENSG00000226239.2,RP1-310O13.7,lncRNA,6213,0
ENSG00000252623.1,RNA5SP481,rRNA_pseudogene,122,0
ENSG00000101331.17,CCM2L,protein_coding,2599,0
ENSG00000212571.1,RNA5SP482,rRNA_pseudogene,118,0
ENSG00000101336.18,HCK,protein_coding,3083,0
ENSG00000101337.16,TM9SF4,protein_coding,5207,40
ENSG00000275576.1,RP5-836N17.4,lncRNA,459,0
ENSG00000224452.1,RSL24D1P6,processed_pseudogene,401,1
ENSG00000235217.6,TSPY26P,transcribed_processed_pseudogene,4051,0
ENSG00000126003.7,PLAGL2,protein_coding,5656,49
ENSG00000101346.14,POFUT1,protein_coding,6417,22
ENSG00000284125.1,MIR1825,miRNA,53,0
ENSG00000287850.1,RP11-392M18.6,lncRNA,733,0
ENSG00000101350.8,KIF3B,protein_coding,6116,11
ENSG00000277692.1,RP11-358N2.2,lncRNA,682,0
ENSG00000171456.20,ASXL1,protein_coding,13676,23
ENSG00000197183.14,NOL4L,protein_coding,9448,1
ENSG00000236772.1,RP5-1184F4.5,lncRNA,986,0
ENSG00000286311.1,RP5-1184F4.8,lncRNA,1479,0
ENSG00000277301.1,RP5-1184F4.7,lncRNA,1771,0
ENSG00000233293.1,RP11-410N8.3,lncRNA,469,0
ENSG00000204393.7,NOL4L-DT,lncRNA,870,0
ENSG00000228156.1,RP11-410N8.1,lncRNA,370,0
ENSG00000198547.10,C20orf203,protein_coding,5890,0
ENSG00000285382.1,RP11-503P21.4,protein_coding,4707,0
ENSG00000175730.8,BAK1P1,processed_pseudogene,636,0
ENSG00000149600.12,COMMD7,protein_coding,2046,1
ENSG00000088305.18,DNMT3B,protein_coding,4630,10
ENSG00000101367.9,MAPRE1,protein_coding,2562,14
ENSG00000260536.1,RP5-1085F17.4,lncRNA,459,0
ENSG00000260257.2,RP5-1085F17.3,lncRNA,2131,6
ENSG00000215529.12,EFCAB8,protein_coding,4536,0
ENSG00000167098.12,SUN5,protein_coding,1475,0
ENSG00000078898.7,BPIFB2,protein_coding,1788,0
ENSG00000167104.11,BPIFB6,protein_coding,1676,0
ENSG00000214245.3,PUDPP3,processed_pseudogene,636,0
ENSG00000186190.7,BPIFB3,protein_coding,1454,0
ENSG00000186191.9,BPIFB4,protein_coding,2815,0
ENSG00000131050.11,BPIFA2,protein_coding,1173,0
ENSG00000237662.1,SOCS2P1,processed_pseudogene,557,0
ENSG00000183566.10,BPIFA4P,transcribed_unprocessed_pseudogene,1725,0
ENSG00000224876.1,RP11-49G10.3,lncRNA,366,0
ENSG00000131059.12,BPIFA3,protein_coding,2529,0
ENSG00000198183.12,BPIFA1,protein_coding,1081,0
ENSG00000233106.1,RPL12P3,processed_pseudogene,396,0
ENSG00000125999.11,BPIFB1,protein_coding,3015,0
ENSG00000233146.1,BPIFB5P,unitary_pseudogene,1099,0
ENSG00000125997.5,BPIFB9P,transcribed_unitary_pseudogene,1611,0
ENSG00000101391.21,CDK5RAP1,protein_coding,4567,4
ENSG00000101400.6,SNTA1,protein_coding,2211,4
ENSG00000078699.22,CBFA2T2,protein_coding,9457,3
ENSG00000275223.1,RP1-63M2.7,lncRNA,723,0
ENSG00000125967.17,NECAB3,protein_coding,4342,8
ENSG00000149609.6,C20orf144,protein_coding,2399,1
ENSG00000288649.2,ACTL10,protein_coding,1583,0
ENSG00000271803.1,RP1-63M2.5,lncRNA,440,0
ENSG00000101412.13,E2F1,protein_coding,2690,10
ENSG00000101417.12,PXMP4,protein_coding,5719,1
ENSG00000229188.2,RP4-553F4.2,lncRNA,401,0
ENSG00000131061.14,ZNF341,protein_coding,5457,6
ENSG00000230837.1,RPL31P2,processed_pseudogene,377,1
ENSG00000230753.6,ZNF341-AS1,lncRNA,715,0
ENSG00000101421.4,CHMP4B,protein_coding,1602,2
ENSG00000214200.2,TPM3P2,processed_pseudogene,723,2
ENSG00000228958.1,PIGPP3,processed_pseudogene,415,0
ENSG00000285230.2,RALY-AS1,lncRNA,10152,0
ENSG00000125970.12,RALY,protein_coding,7513,14
ENSG00000228386.2,RP5-1125A11.4,lncRNA,603,0
ENSG00000264616.1,MIR4755,miRNA,72,0
ENSG00000125977.7,EIF2S2,protein_coding,2556,7
ENSG00000225246.1,RPS2P1,processed_pseudogene,821,0
ENSG00000287853.1,RP1-64K7.5,lncRNA,1226,0
ENSG00000101440.10,ASIP,protein_coding,845,0
ENSG00000214185.3,XPOTP1,processed_pseudogene,2398,2
ENSG00000250917.1,RP4-785G19.5,lncRNA,478,0
ENSG00000236456.1,RP4-785G19.2,processed_pseudogene,585,0
ENSG00000101444.13,AHCY,protein_coding,3894,27
ENSG00000272945.1,CTD-3216D2.5,lncRNA,586,0
ENSG00000234087.1,CTD-3216D2.4,processed_pseudogene,115,0
ENSG00000078747.16,ITCH,protein_coding,10639,13
ENSG00000201498.1,Y_RNA,misc_RNA,101,0
ENSG00000234933.1,CDC42P1,processed_pseudogene,548,0
ENSG00000236388.1,ITCH-AS1,lncRNA,299,0
ENSG00000231795.1,ITCH-IT1,lncRNA,208,0
ENSG00000207997.1,MIR644A,miRNA,94,0
ENSG00000181741.7,FDX1P1,processed_pseudogene,551,0
ENSG00000277558.1,RP3-468O1.6,lncRNA,583,0
ENSG00000125971.17,DYNLRB1,protein_coding,2455,5
ENSG00000206582.1,Y_RNA,misc_RNA,97,0
ENSG00000101460.13,MAP1LC3A,protein_coding,1152,0
ENSG00000101464.11,PIGU,protein_coding,2707,9
ENSG00000231034.1,RP11-346K17.3,processed_pseudogene,291,1
ENSG00000198646.14,NCOA6,protein_coding,11133,21
ENSG00000078804.13,TP53INP2,protein_coding,4179,1
ENSG00000286803.1,RP1-18C9.3,lncRNA,597,0
ENSG00000225336.2,HMGB3P1,processed_pseudogene,573,0
ENSG00000131067.17,GGT7,protein_coding,2962,3
ENSG00000131069.20,ACSS2,protein_coding,5248,2
ENSG00000100983.12,GSS,protein_coding,6166,7
ENSG00000078814.17,MYH7B,protein_coding,8247,0
ENSG00000207635.1,MIR499A,miRNA,122,0
ENSG00000283441.1,MIR499B,miRNA,73,0
ENSG00000100991.12,TRPC4AP,protein_coding,3162,23
ENSG00000202150.1,RNU6-407P,snRNA,104,0
ENSG00000088298.13,EDEM2,protein_coding,1884,0
ENSG00000201151.1,ENSG10010137848.1,snoRNA,72,0
ENSG00000101000.6,PROCR,protein_coding,1697,0
ENSG00000278367.1,RP11-42O4.2,lncRNA,565,0
ENSG00000200301.1,RNA5SP483,rRNA_pseudogene,118,0
ENSG00000126005.17,MMP24OS,protein_coding,5520,5
ENSG00000229230.3,MT1P3,processed_pseudogene,177,0
ENSG00000125966.10,MMP24,protein_coding,4376,0
ENSG00000279253.1,RP4-614O4.13,TEC,1461,0
ENSG00000261582.1,RP4-614O4.11,protein_coding,529,0
ENSG00000242372.9,EIF6,protein_coding,1637,11
ENSG00000235214.1,FAM83C-AS1,lncRNA,352,0
ENSG00000125998.8,FAM83C,protein_coding,3169,0
ENSG00000101019.22,UQCC1,protein_coding,6672,7
ENSG00000204183.3,GDF5-AS1,lncRNA,1734,0
ENSG00000125965.9,GDF5,protein_coding,2631,0
ENSG00000221763.1,MIR1289-1,miRNA,144,0
ENSG00000126001.16,CEP250,protein_coding,16215,5
ENSG00000230155.6,CEP250-AS1,lncRNA,839,0
ENSG00000242507.6,RP3-477O4.5,transcribed_unprocessed_pseudogene,1327,0
ENSG00000125975.14,C20orf173,protein_coding,1450,0
ENSG00000125991.20,ERGIC3,protein_coding,5995,23
ENSG00000224497.1,RPL36P4,processed_pseudogene,318,0
ENSG00000088340.17,FER1L4,transcribed_unitary_pseudogene,10228,0
ENSG00000227401.1,RPL37P1,processed_pseudogene,284,0
ENSG00000061656.11,SPAG4,protein_coding,2348,0
ENSG00000214078.13,CPNE1,protein_coding,3608,21
ENSG00000272897.5,RP1-309K20.6,protein_coding,872,0
ENSG00000222460.1,RN7SKP271,misc_RNA,320,0
ENSG00000252549.1,RNU6-759P,snRNA,103,0
ENSG00000244462.8,RBM12,protein_coding,6702,29
ENSG00000244005.13,NFS1,protein_coding,6023,2
ENSG00000125995.16,ROMO1,protein_coding,702,1
ENSG00000131051.24,RBM39,protein_coding,11974,10
ENSG00000225357.3,RPF2P1,processed_pseudogene,906,1
ENSG00000283527.1,U6,snRNA,83,0
ENSG00000025293.17,PHF20,protein_coding,8372,11
ENSG00000234274.1,COX7BP2,processed_pseudogene,242,0
ENSG00000199676.1,Y_RNA,misc_RNA,113,1
ENSG00000219608.3,HIGD1AP16,processed_pseudogene,258,0
ENSG00000201221.1,RNU4-40P,snRNA,143,0
ENSG00000207053.1,RNU6-937P,snRNA,106,0
ENSG00000171222.11,SCAND1,protein_coding,1996,3
ENSG00000149646.12,CNBD2,protein_coding,5005,0
ENSG00000260032.2,NORAD,lncRNA,5401,19
ENSG00000234139.4,RP4-550H1.4,lncRNA,2269,0
ENSG00000277235.1,RP4-550H1.7,lncRNA,321,0
ENSG00000231470.1,HMGB3P2,processed_pseudogene,584,0
ENSG00000237063.1,RP4-550H1.5,lncRNA,616,0
ENSG00000088367.23,EPB41L1,protein_coding,9676,9
ENSG00000232406.7,RP11-234K24.3,lncRNA,4241,0
ENSG00000278035.1,RP11-234K24.6,lncRNA,447,0
ENSG00000131043.13,AAR2,protein_coding,7291,12
ENSG00000080845.19,DLGAP4,protein_coding,8785,11
ENSG00000232907.8,DLGAP4-AS1,lncRNA,2622,0
ENSG00000101335.10,MYL9,protein_coding,2808,0
ENSG00000273986.1,Metazoa_SRP,misc_RNA,294,0
ENSG00000118707.11,TGIF2,protein_coding,3973,10
ENSG00000259399.1,TGIF2-RAB5IF,protein_coding,918,0
ENSG00000101084.18,RAB5IF,protein_coding,1504,1
ENSG00000101082.14,SLA2,protein_coding,2737,0
ENSG00000227688.2,HNRNPA3P2,unprocessed_pseudogene,662,0
ENSG00000101079.21,NDRG3,protein_coding,3260,18
ENSG00000202255.1,Y_RNA,misc_RNA,112,0
ENSG00000149636.16,DSN1,protein_coding,2739,1
ENSG00000149639.15,SOGA1,protein_coding,14975,15
ENSG00000242509.3,RN7SL156P,misc_RNA,304,0
ENSG00000101342.10,TLDC2,protein_coding,2553,0
ENSG00000101347.11,SAMHD1,protein_coding,10835,27
ENSG00000080839.12,RBL1,protein_coding,5956,5
ENSG00000231241.1,RPS3AP3,processed_pseudogene,242,0
ENSG00000226144.2,RPS27AP3,processed_pseudogene,454,0
ENSG00000269846.1,RP4-621N11.2,lncRNA,1394,0
ENSG00000101353.15,MROH8,protein_coding,3877,0
ENSG00000236159.1,RP3-343K2.4,processed_pseudogene,539,0
ENSG00000118705.17,RPN2,protein_coding,2700,68
ENSG00000118702.10,GHRH,protein_coding,545,0
ENSG00000101363.13,MANBAL,protein_coding,2034,6
ENSG00000286240.1,RP5-1141E15.2,lncRNA,1347,0
ENSG00000197122.12,SRC,protein_coding,6482,10
ENSG00000213979.3,RPL7AP14,processed_pseudogene,802,2
ENSG00000166619.15,BLCAP,protein_coding,7869,4
ENSG00000053438.11,NNAT,protein_coding,1329,0
ENSG00000276603.1,RP11-425M5.7,lncRNA,419,0
ENSG00000235044.1,PPIAP3,processed_pseudogene,505,0
ENSG00000274469.2,LINC01746,lncRNA,1192,0
ENSG00000228234.1,GLRXP1,processed_pseudogene,334,0
ENSG00000225759.1,LINC00489,lncRNA,543,0
ENSG00000204117.2,RP4-640H8.2,lncRNA,2133,0
ENSG00000132792.19,CTNNBL1,protein_coding,4148,4
ENSG00000132821.12,VSTM2L,protein_coding,1952,0
ENSG00000199683.1,RN7SKP185,misc_RNA,326,0
ENSG00000101407.13,TTI1,protein_coding,4472,16
ENSG00000101413.12,RPRD1B,protein_coding,5330,7
ENSG00000264767.2,RN7SL237P,misc_RNA,287,0
ENSG00000277550.1,RP5-1057B20.3,lncRNA,1438,0
ENSG00000198959.12,TGM2,protein_coding,7948,0
ENSG00000149633.12,KIAA1755,protein_coding,8068,0
ENSG00000277829.1,RP5-1054A22.4,lncRNA,549,0
ENSG00000285144.1,CTD-2308N23.5,lncRNA,507,0
ENSG00000285347.1,CTD-2308N23.4,lncRNA,3089,0
ENSG00000285100.1,CTD-2308N23.3,lncRNA,3243,0
ENSG00000206249.3,CTD-2308N23.2,lncRNA,806,0
ENSG00000101425.14,BPI,protein_coding,2484,0
ENSG00000129988.6,LBP,protein_coding,1825,0
ENSG00000275285.1,RP4-564F22.6,lncRNA,378,0
ENSG00000224635.2,RP4-564F22.5,lncRNA,2746,0
ENSG00000275401.1,RP4-564F22.7,lncRNA,720,0
ENSG00000196756.13,SNHG17,lncRNA,11824,7
ENSG00000277034.1,SNORA71,snoRNA,128,0
ENSG00000235408.6,SNORA71B,snoRNA,272,0
ENSG00000225091.3,SNORA71A,snoRNA,134,0
ENSG00000201512.1,SNORA71C,snoRNA,134,0
ENSG00000200354.1,SNORA71D,snoRNA,134,0
ENSG00000201811.1,SNORA71,snoRNA,134,0
ENSG00000174365.20,SNHG11,lncRNA,4525,1
ENSG00000274309.1,SNORA71E,snoRNA,132,0
ENSG00000199266.1,SNORA60,snoRNA,134,0
ENSG00000170471.15,RALGAPB,protein_coding,12631,25
ENSG00000275453.2,MIR548O2,miRNA,70,0
ENSG00000231307.1,RPS3P2,processed_pseudogene,701,0
ENSG00000182035.12,ADIG,protein_coding,1033,0
ENSG00000124143.10,ARHGAP40,protein_coding,3195,0
ENSG00000213959.2,RP5-1100H13.3,processed_pseudogene,564,0
ENSG00000277965.1,Metazoa_SRP,misc_RNA,283,0
ENSG00000101438.4,SLC32A1,protein_coding,2550,0
ENSG00000101442.10,ACTR5,protein_coding,2547,2
ENSG00000199691.1,RN7SKP173,misc_RNA,315,0
ENSG00000101445.10,PPP1R16B,protein_coding,6408,0
ENSG00000240474.3,RN7SL116P,misc_RNA,305,0
ENSG00000101447.15,FAM83D,protein_coding,2475,5
ENSG00000274825.1,RP4-616B8.5,lncRNA,638,0
ENSG00000261431.1,DHX35-DT,lncRNA,187,0
ENSG00000101452.15,DHX35,protein_coding,4998,2
ENSG00000277581.1,RP4-616B8.6,lncRNA,522,0
ENSG00000223864.1,NPM1P19,processed_pseudogene,712,1
ENSG00000230324.1,LINC01734,lncRNA,1518,0
ENSG00000287983.1,RP4-705O1.2,lncRNA,2355,0
ENSG00000224357.1,ATG3P1,processed_pseudogene,911,0
ENSG00000275337.1,RN7SL680P,misc_RNA,299,0
ENSG00000286083.1,RP1-80L13.1,lncRNA,701,0
ENSG00000229976.2,RP5-1031J8.1,lncRNA,2465,0
ENSG00000234878.1,HSPE1P1,processed_pseudogene,318,0
ENSG00000237767.2,LINC01370,lncRNA,5801,0
ENSG00000233415.1,RP11-101E14.3,lncRNA,640,0
ENSG00000223410.1,RP1-191L6.2,lncRNA,426,0
ENSG00000204103.4,MAFB,protein_coding,3389,0
ENSG00000229771.2,RP4-644L1.2,lncRNA,1669,0
ENSG00000286972.1,RP5-970A17.1,lncRNA,1879,0
ENSG00000238908.1,RNA5SP484,rRNA_pseudogene,111,0
ENSG00000222612.1,RNU2-52P,snRNA,190,0
ENSG00000198900.7,TOP1,protein_coding,10127,17
ENSG00000226648.2,PLCG1-AS1,lncRNA,8401,1
ENSG00000124181.14,PLCG1,protein_coding,9648,16
ENSG00000276169.1,MIR6871,miRNA,56,0
ENSG00000174306.22,ZHX3,protein_coding,11680,0
ENSG00000272407.1,RP3-511B24.5,transcribed_processed_pseudogene,292,0
ENSG00000242748.1,RPL23AP81,transcribed_processed_pseudogene,467,0
ENSG00000263989.2,RN7SL615P,misc_RNA,298,0
ENSG00000235102.1,ADI1P1,processed_pseudogene,538,0
ENSG00000132793.12,LPIN3,protein_coding,4667,2
ENSG00000183798.5,EMILIN3,protein_coding,3791,3
ENSG00000229398.1,RP4-620E11.5,processed_pseudogene,725,0
ENSG00000124177.16,CHD6,protein_coding,14022,10
ENSG00000235088.1,RP4-620E11.4,processed_pseudogene,323,0
ENSG00000273951.1,RP4-620E11.8,lncRNA,655,0
ENSG00000232493.2,RPL12P11,processed_pseudogene,501,0
ENSG00000252386.1,RNU6-1018P,snRNA,106,0
ENSG00000212224.1,ENSG10010135647.1,snoRNA,122,0
ENSG00000225458.1,RP5-1121H13.4,lncRNA,594,0
ENSG00000223651.1,RP5-1121H13.1,processed_pseudogene,2267,0
ENSG00000228959.1,RP5-1121H13.3,lncRNA,417,0
ENSG00000196090.12,PTPRT,protein_coding,12943,0
ENSG00000229892.1,RP4-730D4.1,processed_pseudogene,348,0
ENSG00000229042.2,RP1-232N11.2,lncRNA,2133,0
ENSG00000227599.1,PTPRT-AS1,lncRNA,1586,0
ENSG00000223190.1,RN7SKP100,misc_RNA,284,0
ENSG00000233508.3,RP1-269M15.3,lncRNA,2444,0
ENSG00000240639.3,RN7SL666P,misc_RNA,304,0
ENSG00000226038.5,PPIAP21,processed_pseudogene,501,0
ENSG00000252193.1,ENSG10010136694.1,scaRNA,125,0
ENSG00000237555.1,RP5-862K6.4,processed_pseudogene,400,0
ENSG00000201021.1,RNU6-743P,snRNA,106,0
ENSG00000233711.1,EIF4EBP2P1,processed_pseudogene,343,0
ENSG00000206998.1,Y_RNA,misc_RNA,102,0
ENSG00000124193.16,SRSF6,protein_coding,4894,19
ENSG00000288000.1,RP1-138B7.8,protein_coding,4024,0
ENSG00000201372.1,RNU6-1251P,snRNA,107,0
ENSG00000185513.17,L3MBTL1,protein_coding,15554,0
ENSG00000234271.1,RP1-138B7.4,processed_pseudogene,312,0
ENSG00000277611.1,RP1-138B7.6,protein_coding,566,0
ENSG00000226143.1,RP1-138B7.5,lncRNA,518,0
ENSG00000101049.17,SGK2,protein_coding,5140,0
ENSG00000282876.1,RP1-138B7.7,lncRNA,588,0
ENSG00000101052.13,IFT52,protein_coding,2539,0
ENSG00000215467.2,RPL27AP,processed_pseudogene,435,0
ENSG00000101057.16,MYBL2,protein_coding,2776,48
ENSG00000124196.6,GTSF1L,protein_coding,839,0
ENSG00000206801.1,RNU6-639P,snRNA,107,0
ENSG00000233277.1,LINC01728,lncRNA,524,0
ENSG00000124191.18,TOX2,protein_coding,3235,2
ENSG00000241229.3,RN7SL443P,misc_RNA,290,0
ENSG00000149596.7,JPH2,protein_coding,10658,0
ENSG00000287570.1,RP5-1183I21.2,lncRNA,1396,0
ENSG00000132823.11,OSER1,protein_coding,2249,4
ENSG00000223891.6,OSER1-DT,lncRNA,9239,0
ENSG00000124194.17,GDAP1L1,protein_coding,3404,0
ENSG00000197296.6,FITM2,protein_coding,4628,0
ENSG00000101074.5,R3HDML,protein_coding,1323,0
ENSG00000201363.2,Y_RNA,misc_RNA,95,0
ENSG00000226812.2,RP5-881L22.5,lncRNA,906,0
ENSG00000101076.18,HNF4A,protein_coding,11917,0
ENSG00000229005.2,HNF4A-AS1,lncRNA,912,0
ENSG00000233376.1,RP5-881L22.6,lncRNA,403,0
ENSG00000266151.1,MIR3646,miRNA,84,0
ENSG00000168746.8,LINC01620,lncRNA,1719,0
ENSG00000226243.1,RPL37AP1,processed_pseudogene,279,0
ENSG00000124120.11,TTPAL,protein_coding,7056,11
ENSG00000132824.14,SERINC3,protein_coding,4649,24
ENSG00000168734.14,PKIG,protein_coding,2466,0
ENSG00000196839.13,ADA,protein_coding,2809,0
ENSG00000283440.1,LINC01260,lncRNA,1001,0
ENSG00000132832.10,RP11-445H22.5,lncRNA,1416,0
ENSG00000244558.6,KCNK15-AS1,lncRNA,1501,1
ENSG00000064205.11,CCN5,protein_coding,4981,0
ENSG00000124249.7,KCNK15,protein_coding,2514,0
ENSG00000276223.1,RP4-781B1.5,lncRNA,560,0
ENSG00000101098.13,RIMS4,protein_coding,5414,2
ENSG00000277708.1,PGBD4P2,unprocessed_pseudogene,615,0
ENSG00000286100.1,RP1-148E22.2,lncRNA,3414,0
ENSG00000166913.13,YWHAB,protein_coding,7907,47
ENSG00000101104.13,PABPC1L,protein_coding,5050,0
ENSG00000025772.8,TOMM34,protein_coding,1973,11
ENSG00000227477.1,STK4-AS1,lncRNA,2065,0
ENSG00000101109.12,STK4,protein_coding,9132,17
ENSG00000252021.1,Y_RNA,misc_RNA,107,0
ENSG00000124134.9,KCNS1,protein_coding,5649,0
ENSG00000175121.11,WFDC5,protein_coding,1044,0
ENSG00000168703.5,WFDC12,protein_coding,775,0
ENSG00000283142.1,RP1-172H20.4,transcribed_unprocessed_pseudogene,514,0
ENSG00000124102.5,PI3,protein_coding,551,0
ENSG00000124233.12,SEMG1,protein_coding,1622,0
ENSG00000124157.7,SEMG2,protein_coding,1978,0
ENSG00000233352.1,RP1-300I2.3,unprocessed_pseudogene,222,0
ENSG00000243995.3,RP1-300I2.2,transcribed_unprocessed_pseudogene,556,0
ENSG00000124107.5,SLPI,protein_coding,596,0
ENSG00000124159.16,MATN4,protein_coding,2466,0
ENSG00000124232.11,RBPJL,protein_coding,2774,0
ENSG00000124145.6,SDC4,protein_coding,2613,2
ENSG00000275894.1,RP3-453C12.14,lncRNA,709,0
ENSG00000204070.10,SYS1,protein_coding,6000,1
ENSG00000254806.5,SYS1-DBNDD2,protein_coding,1402,0
ENSG00000124251.11,TP53TG5,protein_coding,2978,1
ENSG00000232880.1,NDUFB4P10,processed_pseudogene,359,0
ENSG00000244274.9,DBNDD2,protein_coding,2482,1
ENSG00000124155.18,PIGT,protein_coding,19653,12
ENSG00000273555.1,MIR6812,miRNA,64,0
ENSG00000277022.1,RP3-453C12.15,lncRNA,1794,0
ENSG00000101443.18,WFDC2,protein_coding,1335,0
ENSG00000237464.1,RP3-461P17.9,lncRNA,355,0
ENSG00000237068.1,RPL5P2,processed_pseudogene,854,0
ENSG00000101446.8,SPINT3,protein_coding,474,0
ENSG00000243543.9,WFDC6,protein_coding,779,0
ENSG00000249139.2,EPPIN-WFDC6,protein_coding,1702,0
ENSG00000232135.1,RP3-461P17.6,processed_pseudogene,219,0
ENSG00000229900.1,HSPD1P21,processed_pseudogene,245,0
ENSG00000101448.14,EPPIN,protein_coding,6238,0
ENSG00000158901.12,WFDC8,protein_coding,1529,0
ENSG00000201923.1,RNA5SP485,rRNA_pseudogene,119,0
ENSG00000230860.1,CCNB1IP1P2,processed_pseudogene,818,0
ENSG00000180205.4,WFDC9,protein_coding,675,0
ENSG00000180305.5,WFDC10A,protein_coding,493,0
ENSG00000235508.3,RPS2P7,processed_pseudogene,885,3
ENSG00000180083.11,WFDC11,protein_coding,654,0
ENSG00000182931.9,WFDC10B,protein_coding,630,0
ENSG00000168634.5,WFDC13,protein_coding,1350,0
ENSG00000266071.1,MIR3617,miRNA,79,0
ENSG00000149651.4,SPINT4,protein_coding,516,0
ENSG00000226188.2,HNRNPA1P3,processed_pseudogene,551,0
ENSG00000124116.19,WFDC3,protein_coding,2405,0
ENSG00000168630.3,SPINT5P,processed_pseudogene,155,0
ENSG00000221046.1,RNU6ATAC38P,snRNA,126,0
ENSG00000101457.13,DNTTIP1,protein_coding,1866,6
ENSG00000175063.17,UBE2C,protein_coding,1286,27
ENSG00000101470.10,TNNC2,protein_coding,847,0
ENSG00000124104.19,SNX21,protein_coding,4078,1
ENSG00000101473.17,ACOT8,protein_coding,4354,2
ENSG00000277051.1,Metazoa_SRP,misc_RNA,311,0
ENSG00000132801.7,ZSWIM3,protein_coding,2776,1
ENSG00000168612.5,ZSWIM1,protein_coding,2769,5
ENSG00000149634.5,SPATA25,protein_coding,742,0
ENSG00000124257.7,NEURL2,protein_coding,1222,0
ENSG00000064601.21,CTSA,protein_coding,8633,10
ENSG00000271984.1,RP3-337O18.9,lncRNA,569,0
ENSG00000100979.15,PLTP,protein_coding,2541,3
ENSG00000285796.1,RP11-465L10.14,lncRNA,8538,0
ENSG00000100982.12,PCIF1,protein_coding,3164,4
ENSG00000198026.8,ZNF335,protein_coding,7545,8
ENSG00000235525.1,FTLP1,processed_pseudogene,526,0
ENSG00000100985.7,MMP9,protein_coding,2336,0
ENSG00000204044.6,SLC12A5-AS1,lncRNA,2244,0
ENSG00000124140.14,SLC12A5,protein_coding,8907,0
ENSG00000124160.12,NCOA5,protein_coding,3224,15
ENSG00000213820.3,RPL13P2,processed_pseudogene,659,2
ENSG00000101017.14,CD40,protein_coding,2521,0
ENSG00000229957.1,RP5-998H6.2,lncRNA,2137,0
ENSG00000149654.11,CDH22,protein_coding,4921,0
ENSG00000080189.15,SLC35C2,protein_coding,7708,8
ENSG00000273828.2,RP11-394O2.3,lncRNA,5580,0
ENSG00000062598.18,ELMO2,protein_coding,6597,5
ENSG00000215452.5,ZNF663P,transcribed_unitary_pseudogene,2722,0
ENSG00000283757.1,RP5-981L23.7,lncRNA,4273,0
ENSG00000225849.2,MKRN7P,transcribed_processed_pseudogene,1994,0
ENSG00000184617.10,ZNF840P,unprocessed_pseudogene,1996,0
ENSG00000198185.11,ZNF334,protein_coding,6865,0
ENSG00000149635.3,OCSTAMP,protein_coding,2123,0
ENSG00000158296.14,SLC13A3,protein_coding,6055,9
ENSG00000273893.1,RP1-101A2.1,lncRNA,700,0
ENSG00000172315.6,TP53RK,protein_coding,3185,5
ENSG00000271784.1,TP53RK-DT,lncRNA,631,0
ENSG00000197496.6,SLC2A10,protein_coding,4838,0
ENSG00000222874.1,RN7SKP33,misc_RNA,340,0
ENSG00000235922.1,RP11-323C15.1,processed_pseudogene,542,0
ENSG00000064655.19,EYA2,protein_coding,3618,2
ENSG00000236028.1,RP11-323C15.2,lncRNA,423,0
ENSG00000226769.1,GAPDHP54,processed_pseudogene,893,0
ENSG00000239783.1,RP5-1050K3.3,processed_pseudogene,372,0
ENSG00000215450.2,RP5-890O15.3,processed_pseudogene,863,1
ENSG00000264901.1,MIR3616,miRNA,92,0
ENSG00000101040.19,ZMYND8,protein_coding,7625,12
ENSG00000267882.2,RP4-569M23.5,lncRNA,2253,0
ENSG00000273451.1,RP4-569M23.4,lncRNA,1006,0
ENSG00000231119.2,RP4-569M23.2,lncRNA,1809,0
ENSG00000224565.2,LINC01754,lncRNA,1216,0
ENSG00000234075.1,RPL35AP,processed_pseudogene,326,0
ENSG00000202186.1,RNU6-497P,snRNA,104,0
ENSG00000201742.1,RNU6-563P,snRNA,108,0
ENSG00000124151.19,NCOA3,protein_coding,8417,18
ENSG00000229853.1,RP5-1049G16.4,processed_pseudogene,860,0
ENSG00000196562.14,SULF2,protein_coding,6657,12
ENSG00000255438.2,CTD-2653D5.1,lncRNA,2437,0
ENSG00000238950.1,RNU7-173P,snRNA,76,0
ENSG00000215448.3,SRMP1,processed_pseudogene,885,0
ENSG00000251770.1,RNA5SP486,rRNA_pseudogene,83,0
ENSG00000238785.1,RNU7-92P,snRNA,76,0
ENSG00000234967.2,RP11-347D21.1,lncRNA,2551,0
ENSG00000228503.1,RP11-347D21.2,lncRNA,456,0
ENSG00000287443.1,RP11-347D21.5,lncRNA,937,0
ENSG00000237423.3,LINC01522,lncRNA,4019,0
ENSG00000229522.1,LINC01523,lncRNA,450,0
ENSG00000286179.1,RP11-321P16.2,lncRNA,1590,0
ENSG00000287335.1,RP11-321P16.3,lncRNA,2858,0
ENSG00000276923.1,RP11-321P16.1,lncRNA,320,0
