,Gene,Bipolar1/Rods,Bipolar2/Rods,Bipolar3/Rods,Bipolar4/Rods,Bipolar5/Rods,Bipolar6/Rods,Bipolar1/Cones,Bipolar2/Cones,Bipolar3/Cones,Bipolar4/Cones,Bipolar5/Cones,Bipolar6/Cones,Bipolar1/MG,Bipolar2/MG,Bipolar3/MG,Bipolar4/MG,Bipolar5/MG,Bipolar6/MG,Bipolar1/BCs,Bipolar2/BCs,Bipolar3/BCs,Bipolar4/BCs,Bipolar5/BCs,Bipolar6/BCs
Alkbh8,Alkbh8,0,0,3,3,4,0,0.0,0,1,0,1,1,14,15,10,10,39,22,122,179,157,200,310,293
Alms1,Alms1,0,0,0,0,0,1,0.0,0,0,0,3,0,5,6,6,3,18,12,28,45,45,36,123,104
Alox12,Alox12,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Alox12b,Alox12b,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Alox15,Alox15,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Alox5,Alox5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0
Alox5ap,Alox5ap,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9,13
Alox8,Alox8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,5,12,13
Aloxe3,Aloxe3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,3,0,5,4,7,9,15,11
Alpi,Alpi,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,2
Alpk1,Alpk1,0,0,0,0,0,0,0.0,0,0,0,0,0,4,9,9,6,31,20,1,0,2,1,1,5
Alpk2,Alpk2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Alpk3,Alpk3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1
Alpl,Alpl,2,1,2,2,6,7,0.0,0,0,0,0,1,3,10,6,11,26,16,50,92,66,85,98,50
Alppl2,Alppl2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,1
Als2,Als2,0,0,0,0,2,1,0.0,0,0,0,0,0,1,1,0,2,4,4,9,27,13,18,44,24
Als2cl,Als2cl,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10
Als2cr11,Als2cr11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,4
Als2cr12,Als2cr12,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Alx4,Alx4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alyref,Alyref,0,1,0,3,9,4,0.0,0,0,0,1,1,7,21,21,13,73,42,105,159,129,124,372,299
Alyref2,Alyref2,0,0,0,1,3,1,0.0,0,0,0,1,1,8,9,8,7,40,30,67,75,85,73,189,164
Amacr,Amacr,0,0,2,0,1,0,0.0,0,0,0,0,2,2,2,6,5,22,9,35,30,37,38,100,66
Ambn,Ambn,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ambra1,Ambra1,0,0,0,1,2,1,0.0,0,0,1,0,1,1,3,2,11,14,9,47,72,55,58,178,125
Amd1,Amd1,1,2,1,0,2,0,0.0,0,0,0,1,0,8,19,13,14,29,20,28,76,63,57,102,69
Amd2,Amd2,0,0,0,0,0,0,0.0,0,0,0,0,0,2,2,0,0,1,4,9,10,5,8,13,7
Amdhd1,Amdhd1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,5,0,0,1,5,1,3,0,0
Amdhd2,Amdhd2,0,0,0,0,0,0,0.0,0,0,0,0,0,7,4,8,8,12,12,61,49,55,57,87,90
Amer1,Amer1,1,0,0,0,1,1,0.0,0,0,0,0,0,0,7,3,3,15,11,56,59,54,80,139,152
Amer2,Amer2,3,3,5,11,17,13,0.0,0,1,2,3,2,15,16,22,13,73,56,146,189,160,213,425,369
Amer3,Amer3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,2,5,0,2,17,11
Amfr,Amfr,0,2,4,5,4,5,0.0,0,0,1,5,1,36,63,61,46,120,106,256,311,261,317,570,466
Amh,Amh,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Amhr2,Amhr2,0,0,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,4,5,7,2,9,12
Amica1,Amica1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7,2,1
Amigo1,Amigo1,0,0,0,0,2,1,0.0,0,0,0,2,0,4,5,9,6,19,15,49,62,40,48,172,124
Amigo2,Amigo2,3,1,0,12,3,7,0.0,0,0,0,0,0,11,13,13,12,61,43,712,923,866,1026,1686,1403
Amigo3,Amigo3,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,1,5,1,2,5,3,0,12,5
Ammecr1,Ammecr1,1,2,1,4,5,1,0.0,0,0,0,1,3,2,3,1,1,13,5,45,77,76,75,103,109
Ammecr1l,Ammecr1l,0,0,1,3,4,3,0.0,2,0,0,1,0,20,20,26,28,85,86,92,155,126,159,275,235
Amn,Amn,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,6
Amn1,Amn1,0,0,4,2,1,1,0.0,0,1,0,1,3,17,8,19,9,37,29,164,153,164,204,358,288
Amot,Amot,0,0,0,1,0,0,0.0,0,0,0,0,0,2,5,5,4,7,12,3,7,8,8,7,15
Amotl1,Amotl1,1,0,0,0,0,0,0.0,0,0,0,1,0,18,25,18,27,84,68,64,96,80,98,267,250
Amotl2,Amotl2,2,1,0,1,3,1,0.0,0,0,0,0,0,18,21,22,32,80,68,33,65,53,55,63,72
Ampd1,Ampd1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Ampd2,Ampd2,1,1,3,1,2,3,0.0,0,0,0,6,3,8,15,9,10,31,28,210,254,185,249,699,558
Ampd3,Ampd3,0,1,2,2,1,0,0.0,0,0,0,0,0,0,1,0,2,4,0,154,215,205,196,156,138
Amph,Amph,3,4,6,17,12,14,0.0,0,0,1,4,2,14,36,22,38,91,53,678,835,843,963,1793,1568
Amt,Amt,0,0,0,4,4,1,0.0,0,0,0,1,0,7,7,12,13,62,45,89,106,99,138,291,245
Amtn,Amtn,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy1,Amy1,4,6,5,12,2,9,0.0,1,1,0,1,3,14,29,24,33,36,30,667,841,808,975,900,798
Amz1,Amz1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,4,0,2,3,2,3,4,4
Amz2,Amz2,2,7,6,9,9,5,0.0,0,0,0,5,3,14,21,22,26,67,72,185,240,253,297,451,383
Anapc1,Anapc1,0,1,2,2,0,1,0.0,0,1,0,1,0,9,12,10,7,31,17,101,125,125,147,168,156
Anapc10,Anapc10,2,0,1,3,6,6,0.0,0,0,0,6,0,9,24,19,27,71,66,145,182,184,212,387,378
Anapc11,Anapc11,6,1,6,17,16,13,0.0,0,1,0,4,9,77,82,65,81,223,199,893,1121,864,1118,2059,1886
Anapc13,Anapc13,3,7,4,6,22,11,0.0,2,1,1,6,8,61,79,72,102,261,187,399,574,489,622,1178,975
Anapc15,Anapc15,0,0,0,0,0,2,0.0,0,1,1,0,0,4,6,3,5,20,11,73,115,93,98,195,135
Anapc15-ps,Anapc15-ps,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0
Anapc16,Anapc16,5,4,7,9,16,15,0.0,1,4,0,10,10,35,62,73,49,227,169,409,451,440,521,1102,910
Anapc2,Anapc2,0,0,3,2,6,1,0.0,0,0,0,2,0,14,18,9,19,75,52,118,128,101,163,348,262
Anapc4,Anapc4,2,1,0,8,6,7,0.0,1,0,0,3,2,23,23,27,27,93,72,318,364,395,482,652,591
Anapc5,Anapc5,4,1,6,5,7,4,0.0,0,0,0,2,2,41,54,37,57,168,128,273,345,350,412,759,654
Anapc7,Anapc7,3,1,3,1,2,3,0.0,0,0,1,3,2,4,23,19,22,69,37,176,249,201,249,424,344
Ang,Ang,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
Ang4,Ang4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3
Angel1,Angel1,0,0,0,1,0,1,0.0,0,0,0,0,0,4,1,3,3,6,4,14,12,12,21,36,22
Angel2,Angel2,3,2,8,17,13,17,0.0,0,0,0,3,2,20,38,27,29,143,110,408,511,477,574,1234,1001
Angpt1,Angpt1,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,33,34,21,94,65
Angpt2,Angpt2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,1,3
Angpt4,Angpt4,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Angptl1,Angptl1,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,1,0,3,1,0,0,0,4,1
Angptl2,Angptl2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,5,6,0,1,0,0,0,1
Angptl3,Angptl3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,2,3
Angptl4,Angptl4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,1,3,1,1,1,6,1,14,12
Angptl6,Angptl6,0,0,3,0,1,2,0.0,0,1,0,0,0,0,5,2,5,19,13,42,30,32,52,111,87
Angptl7,Angptl7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Ank,Ank,1,1,1,8,10,6,0.0,1,0,1,1,3,7,9,5,11,20,15,330,408,386,454,837,696
Ank1,Ank1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,1,1,6,1,1,4,12,9
Ank2,Ank2,9,13,14,18,33,37,0.0,0,0,4,7,5,12,26,25,27,81,66,801,1183,1115,1315,2956,2590
Ank3,Ank3,8,9,14,21,16,31,0.0,0,0,0,0,7,40,76,66,71,225,170,1316,1912,1822,2141,3724,3155
Ankar,Ankar,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,13,1,1
Ankdd1a,Ankdd1a,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ankdd1b,Ankdd1b,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,1
Ankef1,Ankef1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,2,0,1,0,6,5,7,10
Ankfn1,Ankfn1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
Ankfy1,Ankfy1,0,0,0,0,0,2,0.0,0,0,0,0,0,2,9,6,4,18,17,36,56,58,69,115,129
Ankhd1,Ankhd1,4,5,3,13,15,15,0.0,0,0,0,1,1,23,31,34,33,100,81,425,561,517,633,1023,853
Ankib1,Ankib1,0,0,0,0,2,3,0.0,0,0,0,0,1,17,18,37,14,85,44,85,112,100,145,214,197
Ankk1,Ankk1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,2,7,6
Ankle1,Ankle1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,2,2
Ankle2,Ankle2,0,4,1,4,8,2,0.0,0,0,0,2,1,14,30,17,32,105,84,175,243,173,301,492,358
Ankmy2,Ankmy2,1,2,4,0,6,5,0.0,0,0,0,0,1,16,17,26,20,73,38,216,342,308,343,499,446
Ankra2,Ankra2,4,2,4,3,10,9,0.0,1,0,1,5,1,37,42,42,40,136,111,467,545,540,711,1139,998
Ankrd1,Ankrd1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Ankrd10,Ankrd10,0,1,2,3,7,3,0.0,0,0,0,1,1,28,54,26,42,145,76,239,290,266,338,451,403
Ankrd11,Ankrd11,6,6,7,10,22,23,0.0,0,0,2,1,1,33,79,65,83,288,218,454,700,671,835,1991,1654
Ankrd12,Ankrd12,25,33,34,62,101,92,0.0,1,6,2,18,25,87,142,126,123,320,253,2541,3769,3503,4486,7363,6206
Ankrd13a,Ankrd13a,0,0,0,1,1,2,0.0,0,0,0,0,0,3,4,4,1,15,17,42,44,42,55,177,149
Ankrd13b,Ankrd13b,0,0,0,1,0,1,0.0,0,0,0,0,0,1,6,3,6,10,8,13,20,10,25,47,29
Ankrd13c,Ankrd13c,3,0,2,3,4,9,0.0,1,0,0,0,3,13,25,30,29,81,74,139,187,165,220,549,420
Ankrd13d,Ankrd13d,0,0,0,0,2,1,0.0,0,0,0,0,0,1,6,2,4,8,3,62,74,85,90,135,134
Ankrd16,Ankrd16,0,0,3,2,2,5,0.0,0,0,0,0,0,15,11,19,14,31,32,109,138,103,171,194,188
Ankrd17,Ankrd17,3,1,1,6,13,16,0.0,0,0,0,3,2,11,26,22,26,97,62,323,424,394,524,790,699
Ankrd2,Ankrd2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,2
Ankrd22,Ankrd22,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Ankrd23,Ankrd23,1,0,1,0,1,1,0.0,0,0,0,3,1,4,3,2,6,10,13,59,64,88,112,238,172
Ankrd24,Ankrd24,0,2,3,9,6,4,0.0,0,1,0,1,4,25,43,29,45,83,54,227,300,280,401,561,471
Ankrd26,Ankrd26,0,0,5,12,1,7,0.0,0,0,0,5,3,10,27,26,13,72,64,235,326,366,425,808,707
Ankrd27,Ankrd27,0,1,1,6,1,1,0.0,0,1,0,2,0,4,4,3,7,23,20,28,47,52,45,76,78
Ankrd28,Ankrd28,0,0,0,2,1,0,0.0,0,0,0,0,0,9,14,12,16,37,44,26,47,29,31,66,53
Ankrd29,Ankrd29,1,0,0,0,0,0,0.0,0,0,0,0,0,6,10,7,2,18,16,13,20,16,12,71,78
Ankrd32,Ankrd32,0,2,4,6,3,6,0.0,0,2,0,0,0,5,10,3,10,25,34,200,233,242,268,440,360
Ankrd33,Ankrd33,9,3,4,11,25,15,0.0,0,0,3,9,12,0,0,0,0,0,6,4,8,1,2,13,5
Ankrd33b,Ankrd33b,2,2,3,5,23,14,0.0,0,1,0,5,1,0,1,0,0,1,0,44,48,38,57,143,129
Ankrd34a,Ankrd34a,1,0,0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,14,17,18,14,45,39
Ankrd34b,Ankrd34b,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,8,19,23,11,43,52
Ankrd34c,Ankrd34c,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankrd35,Ankrd35,0,0,0,0,0,1,0.0,0,0,0,0,0,3,3,0,3,17,6,1,3,1,2,5,5
Ankrd36,Ankrd36,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Ankrd37,Ankrd37,9,12,14,18,20,35,0.0,0,1,1,2,4,19,27,30,13,90,79,1652,2002,1945,2009,3434,3023
Ankrd39,Ankrd39,2,0,0,2,2,4,0.0,0,0,0,1,0,0,4,4,6,28,23,99,97,116,133,327,291
Ankrd40,Ankrd40,3,2,4,6,6,11,0.0,1,0,0,5,4,19,18,16,24,100,64,315,389,363,479,932,781
Ankrd42,Ankrd42,0,1,0,1,1,1,0.0,0,0,0,0,0,1,0,2,0,6,2,14,21,21,29,33,29
Ankrd44,Ankrd44,0,0,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,1,5,2,4,2,2,11,3
Ankrd45,Ankrd45,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,7,12,11,16,16,18
Ankrd46,Ankrd46,2,2,2,4,7,7,0.0,0,0,0,5,1,26,26,17,38,95,74,274,338,321,388,817,712
Ankrd49,Ankrd49,0,0,3,3,0,7,0.0,0,0,0,0,0,15,25,8,14,46,40,65,93,110,119,236,191
Ankrd50,Ankrd50,0,1,0,1,0,1,0.0,0,0,0,0,0,0,5,6,1,18,14,54,78,46,83,100,90
Ankrd52,Ankrd52,0,0,0,0,0,0,0.0,0,0,0,1,1,4,4,2,7,21,13,40,30,44,48,66,53
Ankrd53,Ankrd53,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankrd54,Ankrd54,0,0,1,1,2,3,0.0,0,1,0,1,0,6,7,10,11,27,22,78,80,73,106,202,191
Ankrd55,Ankrd55,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,5,38,27
Ankrd6,Ankrd6,0,0,1,4,1,4,0.0,0,0,0,0,2,1,2,0,2,13,9,188,286,252,254,486,402
Ankrd61,Ankrd61,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,1,3,1,2,2,4,12,9
Ankrd65,Ankrd65,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ankrd66,Ankrd66,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankrd7,Ankrd7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
Ankrd9,Ankrd9,0,0,0,0,0,0,0.0,0,0,0,0,0,3,5,5,3,16,11,31,37,28,47,97,64
Anks1,Anks1,1,0,1,0,1,3,0.0,0,0,0,0,1,6,5,6,8,22,24,85,124,114,170,227,220
Anks1b,Anks1b,0,0,0,2,1,4,0.0,0,0,0,1,1,1,1,0,0,1,1,109,113,108,139,407,353
Anks3,Anks3,1,2,2,3,5,4,0.0,0,0,0,1,1,10,13,10,18,30,44,136,154,155,189,282,241
Anks4b,Anks4b,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
Anks6,Anks6,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,2,1,3,1,14,6,11,8,23,17
Ankub1,Ankub1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ankzf1,Ankzf1,1,3,3,4,5,4,0.0,0,0,0,0,5,16,16,20,21,76,46,188,215,227,250,680,551
Anln,Anln,0,0,0,0,0,0,0.0,0,0,0,0,0,1,9,7,1,3,5,2,4,2,4,3,3
Ano1,Ano1,0,0,0,0,0,0,0.0,0,0,1,0,0,3,1,2,4,27,24,0,0,0,2,0,0
Ano10,Ano10,2,0,0,1,0,0,0.0,0,0,0,0,0,3,11,7,9,20,15,17,44,33,44,64,64
Ano2,Ano2,1,0,0,3,4,7,0.0,0,1,0,3,3,1,4,7,8,18,12,28,39,28,38,100,66
Ano3,Ano3,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,2,1,6,3,107,137,128,157,283,244
Ano4,Ano4,0,2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,27,41,60,49,47,47
Ano5,Ano5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Ano6,Ano6,1,0,1,3,1,2,0.0,0,0,0,0,0,15,21,23,28,63,42,25,49,32,59,100,76
Ano7,Ano7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,2,2
Ano8,Ano8,0,0,0,0,1,0,0.0,0,0,0,1,0,6,6,6,2,24,21,47,77,57,65,157,147
Ano9,Ano9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Anp32a,Anp32a,55,43,45,109,185,177,0.0,3,1,13,29,46,224,339,357,346,1197,969,5712,7392,7510,8980,18552,16290
Anp32b,Anp32b,10,7,4,9,19,16,0.0,0,0,1,7,11,21,63,54,65,121,93,882,1147,1093,1381,2131,1962
Anp32e,Anp32e,22,31,40,71,144,106,0.0,7,7,6,40,38,109,183,139,190,474,405,2464,3211,3305,3732,7725,6849
Anpep,Anpep,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antxr1,Antxr1,0,0,0,0,0,0,0.0,0,0,0,0,0,33,32,39,61,95,87,2,1,5,4,6,5
Antxr2,Antxr2,1,2,1,0,0,1,0.0,0,0,0,0,2,1,2,1,0,0,1,96,178,177,196,189,166
Anxa1,Anxa1,0,0,0,0,0,0,0.0,0,0,0,1,0,73,161,147,123,409,343,3,7,4,4,18,14
Anxa11,Anxa11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0
Anxa13,Anxa13,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Anxa2,Anxa2,0,0,0,0,0,0,0.0,0,0,0,0,0,2,2,0,0,11,1,1,6,2,4,13,13
Anxa3,Anxa3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,2,0
Anxa4,Anxa4,0,0,0,0,0,0,0.0,0,0,0,0,0,4,5,4,3,16,8,1,1,1,0,2,2
Anxa5,Anxa5,1,0,1,0,0,0,0.0,0,0,0,0,0,70,82,91,86,251,166,28,27,22,33,26,37
Anxa6,Anxa6,1,0,0,1,1,0,0.0,0,0,0,0,0,8,30,14,19,84,60,17,15,17,18,35,30
Anxa7,Anxa7,0,1,1,4,3,2,0.0,0,0,0,2,0,10,13,9,5,34,46,238,296,268,305,438,364
Anxa9,Anxa9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3
Aoah,Aoah,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Aoc2,Aoc2,0,0,0,1,0,0,0.0,0,0,0,0,0,2,0,2,1,6,4,44,48,41,55,88,86
Aoc3,Aoc3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,7,5,5
Aox1,Aox1,0,0,0,0,0,0,0.0,0,0,0,0,0,3,1,5,5,3,2,0,0,0,0,0,0
Aox2,Aox2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3
Aox3,Aox3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aox4,Aox4,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2
Ap1ar,Ap1ar,1,0,4,5,9,5,0.0,0,1,0,1,1,5,29,11,15,39,40,266,315,330,398,652,567
Ap1b1,Ap1b1,1,1,3,8,12,17,0.0,0,0,1,5,3,9,14,19,6,34,34,229,345,272,407,721,679
Ap1g1,Ap1g1,2,2,1,5,7,5,0.0,2,0,0,2,0,9,21,20,14,52,37,155,224,251,296,439,348
Ap1g2,Ap1g2,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,8,11,8,17,29,27
Ap1m1,Ap1m1,0,1,1,5,2,2,0.0,0,0,0,1,3,11,13,11,8,56,57,109,135,104,148,381,342
Ap1s1,Ap1s1,1,2,1,1,4,2,0.0,0,0,0,1,2,20,20,27,20,92,57,258,234,221,279,687,529
Ap1s2,Ap1s2,0,1,2,2,2,4,0.0,0,1,0,1,3,38,44,35,41,129,117,79,81,80,107,194,180
Ap1s3,Ap1s3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,2,4,4,5,7,6,9
Ap2a1,Ap2a1,0,0,1,4,3,3,0.0,0,0,1,1,1,6,12,13,13,32,22,152,177,109,187,283,257
Ap2a2,Ap2a2,4,4,7,4,19,18,0.0,0,0,0,1,5,11,20,22,19,62,48,269,408,374,507,878,736
Ap2b1,Ap2b1,0,0,5,5,10,4,0.0,0,1,0,0,0,19,25,17,30,52,27,207,363,293,439,575,517
Ap2m1,Ap2m1,4,3,4,15,14,10,0.0,1,0,1,4,4,27,36,27,35,87,88,525,732,542,702,1173,978
Ap2s1,Ap2s1,3,5,3,7,10,11,0.0,0,1,0,4,1,30,43,34,30,118,119,521,572,408,667,1439,1108
Ap3b1,Ap3b1,0,1,6,1,8,2,0.0,0,0,0,1,0,15,27,31,22,75,79,117,176,163,229,378,290
Ap3b2,Ap3b2,2,4,6,9,7,5,0.0,0,0,0,9,6,5,4,4,2,15,7,339,469,443,490,1124,1010
Ap3d1,Ap3d1,7,4,6,2,5,18,0.0,0,0,0,2,1,35,29,42,36,138,115,471,633,540,707,1685,1378
Ap3m1,Ap3m1,0,0,1,2,2,2,0.0,0,0,0,2,2,7,14,8,11,53,36,64,91,69,102,135,146
Ap3m2,Ap3m2,6,3,11,8,7,10,0.0,0,1,0,3,2,12,13,14,24,49,42,709,978,949,1114,1808,1553
Ap3s1,Ap3s1,0,0,0,2,3,2,0.0,0,0,0,1,0,6,14,8,10,27,13,65,139,123,126,124,97
Ap3s2,Ap3s2,4,3,0,4,6,5,0.0,0,0,1,2,1,15,9,12,13,51,36,209,316,232,356,654,586
Ap4b1,Ap4b1,0,0,2,0,2,0,0.0,0,0,0,0,0,5,7,3,7,8,12,37,43,26,35,82,78
Ap4e1,Ap4e1,0,0,1,0,0,1,0.0,0,0,0,0,0,1,5,1,1,5,7,37,54,60,76,89,63
Ap4m1,Ap4m1,1,1,0,3,4,2,0.0,0,0,0,0,1,11,20,16,14,60,46,72,115,77,132,245,228
Ap4s1,Ap4s1,3,0,1,3,10,4,0.0,0,0,0,1,4,89,134,108,126,549,353,213,255,237,270,595,455
Ap5b1,Ap5b1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,6,3
Ap5m1,Ap5m1,0,0,2,2,1,1,0.0,1,0,0,0,0,3,9,16,6,27,8,83,109,127,109,193,158
Ap5s1,Ap5s1,3,1,0,2,1,1,0.0,0,0,0,1,0,5,5,5,11,21,26,68,78,76,84,170,159
Ap5z1,Ap5z1,0,0,0,0,0,2,0.0,0,0,0,1,0,1,4,5,9,11,6,17,24,29,32,64,46
Apaf1,Apaf1,1,0,0,2,0,2,0.0,0,0,0,0,0,5,9,9,10,13,10,41,43,48,56,85,62
Apba1,Apba1,0,0,0,2,0,2,0.0,0,0,0,0,0,0,0,2,2,1,1,45,88,73,79,180,136
Apba2,Apba2,1,0,3,3,2,10,0.0,0,0,0,1,1,13,16,30,22,61,57,180,246,265,257,1052,921
Apba3,Apba3,4,0,0,0,2,4,0.0,0,0,0,0,0,3,4,12,5,22,12,36,47,35,42,74,78
Apbb1,Apbb1,5,5,4,17,37,24,0.0,0,1,3,9,8,14,12,18,16,53,37,874,1077,843,1228,2928,2652
Apbb1ip,Apbb1ip,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Apbb2,Apbb2,0,0,1,4,1,5,0.0,0,0,0,1,0,9,19,6,6,42,20,51,72,53,77,194,164
Apc,Apc,4,6,6,26,29,21,0.0,1,0,0,5,2,14,32,36,45,99,95,646,880,832,999,2148,1906
Apc2,Apc2,0,0,1,3,1,0,0.0,0,0,0,2,0,8,13,5,9,65,54,43,67,55,79,122,115
