Gene,ONL_1,ONL_2,ONL_3,ONL_4,ONL_5,ONL_6,BP_1,BP_2,BP_3,BP_4,BP_5,BP_6
C030027H14Rik,0,0,0,0,0,0,0,0,0,0,0,0
C030034I22Rik,0,0,0,2,0,2,76,86,78,95,179,159
C030034L19Rik,0,0,0,0,0,0,2,3,2,1,4,3
C030037D09Rik,0,0,0,0,0,0,12,28,15,18,57,46
C030037F17Rik,0,0,0,0,0,0,0,0,0,0,0,0
C030039L03Rik,0,2,0,0,0,0,18,33,24,22,45,33
C030047K22Rik,0,0,0,0,0,0,0,1,1,1,4,0
C030048H21Rik,0,0,0,0,0,0,0,0,0,0,1,1
C130012C08Rik,0,0,0,0,0,0,0,0,0,0,1,0
C130021I20Rik,0,0,0,0,0,0,0,0,0,0,0,0
C130023A14Rik,0,0,0,0,1,0,7,5,2,1,16,20
C130026L21Rik,0,0,0,0,0,0,0,1,0,1,0,0
C130036L24Rik,0,0,0,0,0,0,23,25,20,35,50,38
C130046K22Rik,0,0,0,0,0,0,1,2,1,0,1,1
C130050O18Rik,0,0,0,0,0,0,0,0,0,0,1,1
C130060C02Rik,0,0,0,0,0,0,3,6,5,4,7,3
C130071C03Rik,1,0,1,4,2,3,115,143,148,180,376,294
C130074G19Rik,0,0,0,0,0,0,0,0,0,0,1,2
C130079G13Rik,0,0,0,0,0,0,0,1,0,0,0,1
C130080G10Rik,0,2,1,1,4,3,35,48,45,60,119,96
C130089K02Rik,0,0,0,0,0,0,1,2,2,6,7,7
C1d,4,3,4,17,15,4,342,459,440,482,849,779
C1galt1,0,0,1,0,0,1,4,6,4,10,11,10
C1galt1c1,4,2,3,1,1,3,135,172,163,191,247,224
C1qa,0,0,0,0,0,0,0,0,0,1,4,1
C1qb,0,0,0,0,0,0,0,0,0,0,4,0
C1qbp,3,4,2,8,6,9,208,293,288,320,563,473
C1qc,0,0,0,0,0,0,0,0,0,0,3,0
C1ql1,0,0,0,0,0,0,1,1,1,2,7,4
C1ql2,0,0,0,0,0,0,0,0,0,0,3,1
C1ql3,2,0,0,6,12,4,12,21,20,26,138,119
C1ql4,0,0,0,0,0,0,1,0,0,0,0,1
C1qtnf1,0,0,0,0,0,0,1,1,2,1,5,4
C1qtnf2,0,0,0,0,0,0,1,1,1,4,4,1
C1qtnf4,0,0,1,1,9,7,119,133,97,140,341,290
C1qtnf6,0,0,0,0,0,0,10,5,13,9,69,55
C1qtnf7,0,0,0,0,0,0,0,0,0,0,0,0
C1ra,0,0,0,0,0,0,0,0,0,0,0,1
C1rb,0,0,0,0,0,0,0,0,0,0,0,0
C1rl,0,0,0,0,0,0,2,0,1,0,0,1
C1s1,0,0,0,0,0,0,0,0,0,1,0,0
C1s2,0,0,0,0,0,0,0,0,0,0,0,0
C2,0,0,1,0,0,0,4,4,1,6,8,6
C230004F18Rik,1,1,1,0,1,0,29,34,17,32,67,59
C230012O17Rik,0,0,0,0,0,0,0,1,0,1,1,1
C230014O12Rik,0,0,0,0,0,0,0,1,1,1,2,1
C230021G24Rik,0,0,0,0,0,0,3,9,4,4,13,7
C230024C17Rik,0,0,0,2,0,0,27,33,35,48,64,44
C230034O21Rik,0,0,0,0,0,0,3,1,3,2,7,2
C230035I16Rik,0,0,0,0,0,0,2,1,1,4,5,7
C230037L18Rik,0,0,0,0,0,0,21,23,25,22,54,46
C230038L03Rik,0,0,0,0,0,0,1,1,2,1,1,1
C230052I12Rik,0,0,0,3,0,0,4,7,8,16,26,23
C230057A21Rik,0,0,0,0,0,0,0,0,0,1,1,0
C230062I16Rik,0,0,0,0,0,0,2,2,3,2,5,4
C230066G23Rik,0,0,0,0,0,0,0,0,0,0,1,0
C230085N15Rik,0,0,0,0,0,0,3,1,1,1,7,3
C2cd2,1,0,1,1,0,1,13,19,20,18,39,29
C2cd2l,3,5,2,4,18,16,94,92,85,114,239,215
C2cd3,1,0,0,2,2,0,25,34,31,43,56,52
C2cd4a,0,0,0,0,0,0,0,0,0,0,1,0
C2cd4b,0,0,0,1,0,0,1,0,1,1,12,5
C2cd4c,0,0,0,0,0,0,1,2,0,4,7,5
C2cd4d,0,0,0,0,0,0,0,1,1,1,3,2
C2cd5,2,0,6,2,4,6,68,115,111,107,243,201
C3,0,0,0,0,0,0,2,3,4,5,7,7
C330006A16Rik,0,3,0,1,1,0,15,27,14,29,80,74
C330007P06Rik,3,0,3,0,2,3,82,111,103,120,174,143
C330011M18Rik,0,0,0,0,0,0,1,2,2,2,4,10
C330013E15Rik,0,0,0,0,2,0,12,16,9,23,22,16
C330013F16Rik,0,0,0,0,0,0,0,0,0,1,0,0
C330013J21Rik,0,0,0,0,0,0,0,1,3,1,1,2
C330018A13Rik,0,0,0,0,0,0,0,0,0,0,1,0
C330018D20Rik,0,0,1,1,4,1,33,31,32,45,73,54
C330019F10Rik,0,0,0,0,0,0,0,0,0,0,0,0
C330021F23Rik,0,0,0,0,0,0,0,1,0,1,1,0
C330027C09Rik,0,1,0,0,1,0,8,10,12,10,20,12
C3ar1,0,0,0,0,0,0,0,0,0,0,1,0
C430014B12Rik,0,0,0,0,0,0,2,2,1,2,7,6
C430039J16Rik,0,0,0,0,0,0,0,0,0,0,0,0
C430042M11Rik,0,0,0,0,0,0,0,0,0,0,0,0
C430049B03Rik,0,0,0,0,1,0,0,1,0,0,2,1
C4a,0,0,0,0,0,0,1,3,1,4,2,5
C4b,0,0,0,0,0,0,1,0,0,0,2,2
C4bp,0,0,0,0,0,0,0,1,0,0,0,1
C530005A16Rik,0,1,0,0,0,0,15,19,20,20,51,37
C530008M17Rik,0,0,1,1,0,0,18,33,25,30,105,91
C530025M09Rik,0,0,0,0,0,0,0,0,0,0,0,0
C530043A13Rik,0,0,0,0,0,0,1,2,1,2,1,3
C530050E15Rik,0,0,0,0,0,0,1,0,1,0,1,0
C5ar2,0,0,0,0,0,0,0,0,0,0,1,0
C6,0,0,0,0,0,0,0,0,0,1,0,0
C630004L07Rik,0,0,0,0,0,0,0,0,0,1,1,2
C630004M23Rik,0,0,0,0,0,0,17,16,10,17,18,19
C630028M04Rik,0,0,0,0,0,0,0,0,0,0,1,0
C630043F03Rik,1,0,1,0,1,1,39,58,57,66,118,109
C730034F03Rik,1,0,2,0,0,0,18,43,32,22,50,38
C77080,0,0,0,0,0,0,0,1,0,1,4,4
C77370,0,1,3,0,0,0,16,20,16,22,90,66
C78197,0,0,0,0,0,0,0,0,0,0,0,0
C78334,0,0,0,0,0,0,1,3,3,1,4,3
C78339,0,1,0,4,4,1,53,61,62,77,181,166
C79798,0,0,0,0,0,0,0,0,1,0,0,0
C86695,0,0,0,0,0,0,0,0,0,0,0,1
C87436,0,0,1,0,0,1,43,63,52,61,117,105
C8a,0,0,0,0,0,0,0,0,0,0,0,1
C8b,0,0,0,0,0,0,3,2,5,4,2,4
C8g,0,0,0,0,0,0,1,1,3,3,5,6
C9,0,0,0,0,0,0,0,0,0,0,0,0
C920006O11Rik,1,1,0,0,1,3,33,63,88,66,70,68
C920021L13Rik,0,0,0,1,1,1,29,33,31,44,70,53
CAAA01077340.1,0,0,0,0,0,0,0,0,1,0,0,0
CH25-194I22.2,0,0,0,0,0,0,0,0,0,0,0,0
CH25-194I22.3,0,0,0,0,0,0,0,0,0,0,0,1
CH25-194I22.4,0,0,0,0,0,0,0,0,0,0,0,0
CH36-12I15.2,0,0,0,0,0,0,1,1,0,0,1,0
CH36-12I15.3,0,0,0,0,0,0,1,1,1,4,6,4
CK137956,0,0,0,0,0,0,0,0,0,0,1,1
CN725425,0,0,0,0,0,0,0,0,0,1,0,0
Caap1,1,0,1,2,2,4,86,108,97,117,259,202
Cab39,2,4,6,4,7,6,222,273,248,304,653,600
Cab39l,2,1,0,4,2,2,72,99,87,131,188,135
Cabin1,0,1,0,1,3,3,33,38,50,51,120,95
Cables1,0,0,0,1,0,0,16,10,20,14,52,47
Cables2,1,1,2,1,2,3,52,56,54,85,151,148
Cabp1,2,5,12,16,17,14,601,718,555,865,1953,1843
Cabp2,2,0,2,6,4,3,368,333,289,415,1054,814
Cabp4,2,5,4,8,24,9,2,2,1,5,4,5
Cabp5,33,19,27,110,82,110,3737,4708,4811,5238,10232,8757
Cabp7,0,0,0,0,0,0,0,1,1,1,1,1
Cabs1,0,0,0,0,0,0,0,0,1,0,0,0
Cabyr,0,0,0,0,0,0,0,1,0,2,3,1
Cacfd1,0,0,0,5,4,4,85,114,100,110,233,195
Cachd1,0,0,0,0,0,0,1,1,3,2,10,8
Cacna1a,2,0,0,0,4,0,34,37,28,41,167,116
Cacna1b,0,0,1,0,0,1,16,28,24,32,71,47
Cacna1c,0,0,0,0,0,0,1,6,3,4,9,4
Cacna1d,1,3,0,2,2,3,141,179,180,244,442,381
Cacna1e,0,0,0,1,0,0,5,9,10,6,17,17
Cacna1f,3,2,6,6,7,8,239,365,286,371,399,326
Cacna1g,1,0,0,2,2,3,52,75,62,78,157,148
Cacna1h,3,0,0,4,2,2,113,131,103,151,352,297
Cacna1i,0,0,0,1,0,0,18,19,15,27,24,25
Cacna1s,0,0,0,1,2,0,23,34,27,42,55,43
Cacna2d1,1,1,2,5,2,7,169,237,207,276,564,553
Cacna2d2,0,2,3,0,5,6,91,121,96,139,308,252
Cacna2d3,13,11,17,47,18,25,2150,2697,2404,2841,2931,2588
Cacna2d4,13,28,27,47,51,52,1643,2382,2048,2672,4609,3867
Cacnb1,0,0,0,0,0,0,12,18,14,15,54,48
Cacnb2,1,3,4,7,2,8,110,182,169,206,292,247
Cacnb3,0,0,0,0,0,0,2,3,2,5,26,23
Cacnb4,0,1,1,0,2,1,45,64,44,63,175,158
Cacng1,0,0,0,0,0,0,0,0,0,0,0,0
Cacng2,1,0,1,2,1,0,40,45,26,58,194,176
Cacng3,0,0,0,0,1,0,1,3,1,1,6,5
Cacng4,0,0,0,2,2,0,75,99,105,103,413,322
Cacng5,0,0,0,0,0,0,14,16,18,22,43,36
Cacng7,0,3,0,6,2,1,156,200,122,278,429,365
Cacng8,0,0,0,0,1,0,1,1,0,0,3,2
Cactin,1,1,0,3,2,3,49,58,50,81,151,117
Cacul1,0,0,1,1,1,3,89,95,89,112,191,179
Cacybp,6,6,8,17,28,17,633,740,706,815,1545,1386
Cad,0,0,0,0,0,0,12,17,11,16,46,51
Cadm1,8,10,11,32,47,44,938,1310,1256,1462,3315,2843
Cadm2,3,13,5,12,19,22,185,267,246,326,741,634
Cadm3,1,3,4,10,9,16,393,504,438,619,1410,1266
Cadm4,3,2,3,8,13,2,397,550,493,646,1175,1088
Cadps,6,17,17,23,33,30,1102,1598,1467,1753,3385,2785
Cadps2,0,0,0,1,0,0,7,10,10,11,47,38
Cage1,0,0,0,2,0,0,15,15,8,17,28,24
Calb1,0,0,0,0,0,1,1,0,0,1,6,4
Calb2,0,0,0,0,0,0,1,4,4,1,20,16
Calca,0,0,0,0,0,0,1,2,3,3,6,7
Calcb,0,0,0,0,0,0,0,0,0,0,0,1
Calcoco1,0,0,1,0,6,3,41,61,50,68,122,103
Calcoco2,0,0,0,0,0,0,0,0,0,1,0,1
Calcr,0,0,0,0,0,0,1,1,1,0,4,3
Calcrl,0,0,0,0,0,0,1,5,2,5,28,21
Cald1,0,1,1,0,1,3,43,49,46,51,216,187
Calhm2,0,0,0,0,0,0,0,3,1,1,4,3
Calm1,246,133,377,608,537,617,36635,45528,47155,50482,77011,69567
Calm2,14,18,31,43,47,58,1784,2265,2290,2479,4485,3790
Calm3,7,7,14,22,17,23,1233,1539,1407,1545,3190,2656
Calml3,1,0,0,0,0,0,24,20,4,8,9,8
Calml4,0,0,0,0,3,2,30,18,10,17,101,109
Caln1,0,0,0,0,0,0,0,1,0,1,13,14
Calr,17,13,17,28,55,73,1180,1478,1422,1699,5564,4899
Calr3,0,0,0,2,1,0,2,5,8,10,6,15
Calr4,0,0,0,0,0,0,2,1,2,1,5,4
Calu,0,0,2,3,3,8,163,239,201,252,429,385
Caly,3,4,4,13,10,10,482,560,496,646,1242,1206
Camk1,4,1,3,2,4,0,124,160,139,148,426,339
Camk1d,3,3,7,13,13,11,387,555,523,602,919,800
Camk1g,0,0,0,0,2,2,9,10,9,14,26,24
Camk2a,0,0,0,0,0,0,1,5,2,8,6,8
Camk2b,14,10,17,24,43,43,1711,2101,2132,2456,4223,3619
Camk2d,15,6,12,33,36,39,813,1013,1044,1152,1990,1632
Camk2g,1,1,2,2,7,1,67,141,105,147,180,171
Camk2n1,2,0,4,4,25,10,184,240,227,262,838,741
Camk2n2,1,1,0,2,4,1,64,73,46,76,218,183
Camk4,1,1,5,4,1,7,135,185,151,238,714,552
Camkk1,1,2,1,3,8,1,139,166,129,204,296,290
Camkk2,0,0,0,1,2,0,45,66,71,80,146,135
Camkmt,0,0,0,0,0,0,16,15,10,20,18,17
Camkv,0,0,1,1,0,1,46,56,65,78,196,187
Caml,0,2,1,8,3,9,170,244,225,286,561,473
Camp,0,0,0,0,0,0,0,1,0,0,1,0
Camsap1,3,3,3,10,11,9,160,213,208,278,409,372
Camsap2,7,7,15,15,12,13,828,1278,1152,1577,2264,2042
Camsap3,1,1,0,2,0,2,81,101,72,85,208,181
Camta1,13,8,10,18,23,30,486,650,615,789,1639,1415
Camta2,0,4,0,5,7,1,52,63,49,66,140,107
Cand1,1,0,0,8,1,4,89,107,121,131,237,212
Cand2,0,0,0,1,0,0,14,24,16,19,23,31
Cant1,1,0,0,0,0,2,41,39,41,52,110,87
Canx,25,15,24,38,65,71,2341,3130,3084,3532,6977,6035
Cap1,2,3,6,3,3,2,124,169,151,190,426,343
Cap2,0,0,0,3,2,0,34,30,35,44,98,69
Capg,0,0,0,0,0,0,0,1,1,0,3,2
Capn1,0,0,0,0,0,0,1,2,2,3,9,13
Capn10,1,1,0,2,5,2,24,24,24,31,67,47
Capn11,0,0,0,0,0,0,1,3,1,1,1,1
Capn12,0,0,0,0,0,0,3,5,3,7,10,6
Capn15,1,2,1,2,0,2,82,81,81,100,229,202
Capn2,1,0,0,0,1,0,43,43,44,49,102,98
Capn3,0,0,0,0,0,0,0,0,1,1,1,1
Capn5,0,0,0,0,0,0,1,3,1,4,8,3
Capn6,0,0,0,0,0,0,0,0,0,0,0,1
Capn7,0,1,0,1,4,4,93,125,117,121,206,179
Capn8,0,0,0,0,0,0,0,0,0,0,0,0
Capn9,0,0,0,0,0,0,1,1,0,1,1,2
Capns1,1,0,2,3,6,6,234,255,202,274,730,626
Capns2,0,0,0,0,0,0,0,0,0,0,1,0
Caprin1,5,4,5,14,8,5,413,519,480,567,1004,821
Caprin2,0,0,1,0,2,3,89,109,85,122,141,136
Caps2,0,0,0,0,0,0,0,2,2,1,3,1
Capsl,0,0,0,0,0,0,0,0,0,0,0,0
Capza1,1,1,3,2,0,4,85,116,83,99,130,135
Capza2,5,3,2,16,16,7,604,794,781,915,1436,1276
Capza3,0,0,0,0,0,0,0,0,0,0,0,0
Capzb,2,6,15,21,18,13,574,649,667,740,1641,1349
Car1,0,0,0,0,0,0,0,0,0,0,0,0
Car10,9,5,7,27,35,30,1056,1445,1371,1633,4345,3826
Car11,2,3,0,3,3,0,221,265,207,305,483,425
Car12,0,0,0,0,0,0,0,0,1,0,1,1
Car13,0,0,0,0,0,0,0,0,0,0,0,0
Car14,2,1,4,0,2,4,225,319,305,357,1033,813
Car2,25,26,36,79,78,75,2963,3574,3570,3844,7299,6117
Car3,0,0,0,0,0,0,1,1,1,4,3,7
Car4,0,0,0,0,0,0,0,0,0,0,0,0
Car5a,0,0,0,0,0,0,0,0,0,1,0,1
Car5b,0,0,0,1,0,0,7,13,14,12,32,26
Car6,0,0,0,0,0,0,1,0,1,0,1,1
Car7,0,1,0,1,0,0,6,6,6,7,13,13
Car8,17,11,21,36,29,28,2786,3465,3445,3739,3920,3575
Car9,0,0,0,0,0,0,0,1,0,0,0,1
Card10,0,0,0,0,0,0,1,4,4,4,8,8
Card11,1,0,0,0,0,0,1,0,1,0,2,1
Card14,0,0,0,0,0,0,1,1,0,1,1,4
Card6,0,0,0,0,0,0,8,2,7,5,5,6
Card9,1,0,0,0,0,1,5,14,12,9,26,16
Carf,0,1,3,3,3,0,61,87,78,115,195,166
Carhsp1,0,0,1,0,0,0,6,11,8,7,22,21
Carkd,3,2,6,2,7,7,197,277,243,274,707,600
Carlr,0,0,0,0,0,0,0,0,0,0,1,0
Carm1,0,0,1,1,0,0,19,36,28,52,85,74
Carns1,0,0,0,0,0,0,4,7,3,6,6,9
Cars,1,1,1,2,6,2,78,113,114,140,243,181
Cars2,0,0,0,0,0,1,28,37,33,37,75,60
Cartpt,0,0,0,0,1,1,0,5,5,6,51,30
Casc1,0,0,0,0,2,1,6,1,3,4,7,4
Casc3,1,6,4,6,4,5,178,243,263,310,440,379
Casc4,0,0,3,3,3,4,115,172,162,157,548,435
Casc5,0,0,0,0,0,0,1,1,2,1,2,2
Casd1,2,2,0,2,9,6,161,179,195,239,432,399
Cask,0,1,1,2,7,1,114,166,151,202,656,548
Caskin1,0,0,1,0,3,0,123,180,179,185,380,314
Caskin2,0,0,0,0,0,0,7,14,7,12,28,24
Casp1,0,0,0,0,0,0,0,0,1,0,0,0
Casp2,0,2,0,1,0,0,16,21,16,26,35,43
Casp3,1,0,9,2,4,12,121,154,159,171,488,437
Casp4,0,0,0,0,0,0,0,0,0,0,0,0
Casp6,0,0,0,2,1,0,10,21,21,17,29,28
Casp7,4,3,4,14,6,7,553,768,705,785,1105,899
Casp8,0,0,0,0,0,0,2,0,0,0,2,1
Casp8ap2,0,2,6,4,2,5,166,195,198,236,513,454
Casp9,0,4,0,0,1,0,36,39,38,40,71,57
Casq1,0,0,0,0,0,0,1,1,1,1,7,9
Casq2,0,0,0,0,0,0,0,0,0,0,0,1
Cass4,0,0,0,0,0,0,0,0,0,1,0,1
Cast,0,0,0,0,0,0,9,12,17,17,32,34
Casz1,6,8,4,10,27,21,4,8,4,6,21,24
Cat,0,0,2,3,1,1,29,41,31,29,112,96
Catip,0,0,0,0,0,0,1,2,1,4,3,4
Catsper2,2,0,0,0,0,0,23,35,32,43,78,57
Catsper3,0,0,0,0,0,0,1,0,0,1,1,4
Catsper4,0,0,0,0,0,1,8,15,9,14,32,28
Catsperb,0,0,0,0,0,0,0,0,0,0,1,0
Catsperd,0,0,0,0,0,0,2,4,3,8,16,17
Catsperg1,0,0,0,0,0,0,1,2,1,4,8,2
Catsperg2,0,0,0,0,0,0,0,1,0,0,0,0
Cav1,0,0,0,0,0,1,75,105,116,104,338,282
Cav2,0,0,0,0,1,0,23,34,28,33,79,62
Cav3,0,0,0,0,0,0,0,0,0,0,0,0
Cbfa2t2,3,1,0,2,0,2,86,80,82,102,173,149
Cbfa2t3,3,1,4,4,1,4,131,160,165,187,348,319
Cbfb,0,1,0,2,0,1,87,90,114,101,149,127
Cbl,0,0,1,0,1,0,37,64,48,50,63,57
Cblb,0,1,1,0,1,1,56,78,62,75,108,81
Cblc,0,0,0,0,0,0,0,0,0,0,0,0
Cbll1,1,1,1,1,7,5,123,167,143,180,277,226
Cbln1,0,0,0,0,0,0,0,0,0,0,1,0
Cbln2,0,0,1,0,0,0,30,37,33,42,59,40
Cbln3,0,0,0,0,0,0,1,2,4,3,3,5
Cbln4,0,0,0,0,0,0,1,0,0,0,1,1
Cbr1,3,1,3,6,6,4,220,291,275,296,592,487
Cbr2,0,0,0,0,0,0,1,3,1,1,6,4
Cbr3,0,0,0,0,0,0,7,14,11,13,41,44
Cbr4,4,1,0,0,3,2,47,48,48,45,87,82
Cbs,0,0,0,0,0,0,0,3,2,3,12,4
Cbwd1,0,1,2,4,1,1,93,117,101,137,220,184
Cbx1,9,6,13,25,26,42,807,1055,1083,1285,2599,2331
Cbx2,0,0,0,0,0,1,3,4,2,3,5,8
Cbx3,0,1,3,5,8,2,178,327,255,316,444,329
Cbx4,0,2,1,3,4,6,176,243,211,260,542,426
Cbx5,11,7,9,20,10,13,591,822,762,879,1914,1702
Cbx6,1,0,5,2,5,5,338,426,371,463,814,823
Cbx7,1,3,2,0,4,1,84,86,85,97,132,97
Cbx8,0,0,2,2,2,4,76,86,92,105,141,159
Cby1,0,0,0,4,4,4,105,140,119,154,334,298
Cby3,0,0,0,0,0,0,1,1,1,3,5,5
Cc2d1a,0,0,1,1,1,0,31,42,34,54,114,86
Cc2d1b,1,0,2,1,1,4,51,59,48,59,126,110
Cc2d2a,5,1,5,0,12,12,95,120,104,132,270,230
Ccar1,7,9,18,17,30,38,628,923,877,1127,1943,1686
Ccar2,0,0,2,2,3,2,118,119,134,129,245,183
Ccbe1,0,0,0,0,0,0,0,0,0,0,1,0
Ccbl1,1,0,1,1,1,1,32,46,33,41,85,71
Ccbl2,0,0,0,0,0,1,2,3,2,1,7,9
Ccdc101,0,0,0,2,4,2,43,56,44,57,151,114
Ccdc102a,0,0,0,0,0,0,2,2,1,0,6,3
Ccdc103,0,0,0,0,1,0,1,0,0,1,3,1
Ccdc105,0,0,0,0,0,0,1,1,1,1,4,1
Ccdc106,1,3,4,0,1,5,126,155,145,171,407,383
Ccdc107,3,7,6,12,24,19,488,610,534,718,1178,1042
Ccdc108,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc109b,0,0,0,0,0,0,27,30,30,53,37,29
Ccdc110,1,0,0,0,0,0,1,5,6,6,6,6
Ccdc112,0,0,1,0,3,3,111,166,129,197,365,357
Ccdc113,0,1,0,0,4,8,1,1,1,1,8,7
Ccdc114,0,0,0,0,0,0,4,4,5,5,13,8
Ccdc115,5,4,1,6,11,7,193,232,232,241,518,421
Ccdc116,0,0,0,0,0,1,1,1,4,1,4,2
Ccdc117,3,3,4,0,5,7,93,126,110,134,154,162
Ccdc12,2,1,2,5,10,2,153,207,185,204,343,263
Ccdc120,0,0,0,0,0,0,5,9,9,10,28,26
Ccdc122,0,0,0,0,0,0,2,5,1,2,5,7
Ccdc124,5,5,2,1,15,8,264,313,260,366,627,563
Ccdc125,0,0,1,0,0,0,2,4,1,6,9,6
Ccdc126,7,9,4,7,23,23,85,93,102,92,204,191
Ccdc127,1,5,10,12,10,15,409,578,535,679,1086,914
Ccdc129,0,0,0,0,0,0,0,0,0,1,0,0
Ccdc13,0,0,0,0,0,0,3,1,1,1,8,3
Ccdc130,1,0,2,1,3,5,48,54,41,57,100,96
Ccdc132,2,0,2,1,1,3,60,78,72,93,122,113
Ccdc134,0,0,0,0,3,0,21,30,31,28,72,54
Ccdc136,14,15,17,37,19,22,1992,2738,2550,3263,3290,2803
Ccdc137,2,4,0,5,6,5,87,92,81,114,207,172
Ccdc138,0,0,0,2,1,0,12,18,18,24,68,55
Ccdc14,0,0,0,2,1,2,25,33,33,33,53,56
Ccdc141,3,0,1,1,7,6,81,110,108,133,349,249
Ccdc142,0,0,0,0,0,0,1,4,3,1,4,1
Ccdc142os,0,1,0,0,0,0,22,32,27,30,69,53
Ccdc144b,0,0,0,0,0,0,1,0,1,0,0,0
Ccdc146,0,0,0,0,0,0,1,1,1,1,3,1
Ccdc148,0,0,0,0,1,2,12,15,21,21,68,28
Ccdc149,0,0,1,1,0,0,25,34,27,33,71,75
Ccdc15,0,0,0,1,0,0,12,24,20,20,43,34
Ccdc150,0,0,0,0,0,1,8,5,9,7,19,19
Ccdc151,0,0,0,0,0,0,0,0,0,0,5,2
Ccdc152,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc153,0,0,0,0,0,0,0,0,0,0,0,1
Ccdc154,0,0,0,0,0,0,0,1,0,0,0,0
Ccdc155,0,0,0,0,0,1,7,12,11,12,21,17
Ccdc157,0,0,0,2,1,4,11,17,16,19,27,27
Ccdc158,0,0,0,0,0,0,4,7,5,6,8,13
Ccdc159,0,0,0,0,0,0,8,18,14,15,14,13
Ccdc160,0,0,0,0,0,0,0,0,1,1,5,2
Ccdc162,0,0,0,0,0,0,0,0,1,0,0,0
Ccdc163,0,0,0,1,2,1,33,50,52,54,90,87
Ccdc166,0,0,0,1,2,2,59,58,60,77,137,113
Ccdc167,0,0,1,2,2,4,93,106,73,144,241,221
Ccdc169,0,0,0,0,0,1,8,13,10,9,9,14
Ccdc17,1,0,0,0,0,2,16,22,22,24,36,33
Ccdc170,0,0,0,0,0,0,0,0,0,1,0,0
Ccdc171,2,0,0,2,6,0,81,113,107,123,224,190
Ccdc172,0,0,0,0,0,0,0,0,0,0,0,1
Ccdc173,3,6,0,3,20,9,63,81,72,85,179,173
Ccdc174,5,0,9,7,11,6,248,303,267,359,661,556
Ccdc175,0,0,0,1,3,2,22,22,24,37,65,58
Ccdc176,0,0,1,2,2,3,28,42,32,49,66,55
Ccdc177,1,0,2,7,8,7,186,315,295,356,775,621
Ccdc178,0,0,0,0,0,0,0,0,1,0,0,0
Ccdc18,0,0,0,0,0,0,15,14,16,34,38,38
Ccdc181,0,1,1,6,3,6,66,82,77,102,225,172
Ccdc183,0,0,0,0,0,0,0,0,0,1,3,1
Ccdc184,0,0,0,0,0,2,17,15,12,19,37,36
Ccdc186,7,3,3,17,23,24,527,769,719,809,1694,1595
Ccdc22,1,3,0,3,2,1,67,88,84,110,144,121
Ccdc23,2,1,0,4,1,7,73,70,76,80,191,182
Ccdc24,0,4,5,2,15,9,6,12,11,14,37,34
Ccdc25,2,4,1,6,1,8,223,293,267,353,584,553
Ccdc27,0,0,0,0,0,0,0,0,0,1,0,0
Ccdc28a,1,0,0,0,0,0,44,67,64,73,131,109
Ccdc28b,5,8,11,6,27,20,361,459,410,517,1422,1116
Ccdc3,0,0,0,0,0,0,0,0,0,0,0,1
Ccdc30,0,0,0,0,0,0,17,9,13,17,59,35
Ccdc32,2,0,0,1,13,3,135,170,147,175,339,337
Ccdc33,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc34,0,2,1,3,6,4,101,111,120,157,268,248
Ccdc34os,0,0,0,0,0,0,1,0,0,0,0,0
Ccdc36,0,0,0,0,0,0,1,3,0,1,4,2
Ccdc37,0,0,0,0,0,0,1,2,0,2,1,3
Ccdc38,0,0,0,0,0,0,0,1,1,1,3,3
Ccdc39,0,1,1,5,2,10,169,238,220,292,414,364
Ccdc40,0,0,0,0,0,1,3,8,5,6,12,9
Ccdc42,0,0,0,0,0,0,0,0,0,1,1,1
Ccdc43,0,1,3,3,5,3,90,124,111,138,233,206
Ccdc47,10,9,2,17,33,32,633,905,901,984,1919,1685
Ccdc50,2,3,2,7,7,2,196,281,270,322,573,504
Ccdc51,0,0,0,1,1,0,31,40,37,43,79,91
Ccdc53,1,0,2,3,0,3,98,126,127,127,297,257
Ccdc55,2,15,2,9,21,10,411,470,479,654,1349,1093
Ccdc57,0,0,0,1,0,2,3,2,3,2,13,10
Ccdc58,0,0,0,2,6,1,91,116,122,140,221,206
Ccdc59,6,12,7,20,26,15,538,720,686,822,1169,990
Ccdc6,0,0,0,2,0,1,7,16,7,9,19,16
Ccdc60,0,0,0,0,0,0,1,2,2,1,2,0
Ccdc61,0,0,0,0,0,1,24,23,21,29,50,54
Ccdc62,0,0,1,0,1,1,20,29,27,40,54,41
Ccdc63,2,1,0,3,0,0,15,31,30,22,61,43
Ccdc64,4,2,2,2,6,3,31,50,45,49,102,97
Ccdc64b,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc65,0,0,1,3,0,4,3,3,3,3,11,15
Ccdc66,3,4,1,5,16,10,222,288,309,356,775,630
Ccdc67,0,0,0,0,0,0,0,0,0,0,0,1
Ccdc68,0,0,0,0,0,0,1,1,0,0,1,1
Ccdc69,0,0,0,0,0,0,1,0,3,1,4,4
Ccdc71,2,0,2,1,1,2,48,48,55,61,116,131
Ccdc71l,0,0,0,0,0,2,7,17,9,10,74,46
Ccdc73,0,0,0,0,1,0,15,23,18,14,40,28
Ccdc74a,0,0,0,0,0,0,2,3,3,4,4,8
Ccdc77,1,0,0,2,5,2,71,111,88,91,220,164
