Gene,ONL_1,ONL_2,ONL_3,ONL_4,ONL_5,ONL_6,BP_1,BP_2,BP_3,BP_4,BP_5,BP_6
Fam184b,6,3,6,13,5,6,427,612,557,677,878,812
Fam185a,0,1,0,1,0,0,15,12,16,14,31,32
Fam186a,0,0,0,0,0,0,0,1,1,0,1,0
Fam186b,0,0,0,0,0,0,0,1,1,0,1,1
Fam187a,0,0,0,0,0,0,0,0,0,0,0,0
Fam187b,0,0,0,0,0,0,0,1,0,1,1,2
Fam188a,0,2,3,1,3,3,143,181,192,225,283,272
Fam188b,0,0,0,0,0,0,2,5,8,3,14,13
Fam189a1,0,0,0,0,0,0,4,9,4,12,15,19
Fam189a2,0,1,1,1,1,2,72,108,87,106,241,188
Fam189b,0,0,1,2,2,0,41,46,35,68,103,101
Fam192a,3,1,3,11,12,14,262,387,366,430,796,684
Fam193a,3,3,4,14,19,8,192,296,291,354,714,624
Fam193b,1,0,1,3,7,2,153,220,210,277,376,316
Fam195a,0,0,0,2,0,0,16,13,14,28,42,40
Fam195b,2,1,2,5,4,4,262,307,274,319,751,610
Fam196a,3,0,2,13,8,7,355,607,551,687,1181,1011
Fam196b,0,0,0,0,0,0,1,4,5,5,5,3
Fam198a,0,0,1,0,1,0,2,2,3,3,7,3
Fam198b,0,0,0,0,0,0,0,1,0,0,0,0
Fam199x,0,1,0,0,4,1,62,84,101,123,241,191
Fam19a1,0,0,0,0,1,0,1,1,11,4,19,13
Fam19a2,0,1,2,1,0,0,12,14,22,19,75,49
Fam19a3,1,1,4,5,19,5,317,367,309,458,1497,1317
Fam19a4,0,0,0,1,0,1,27,22,22,37,98,96
Fam19a5,0,0,0,0,0,0,12,14,13,19,76,62
Fam204a,5,4,3,9,12,12,287,368,356,359,606,559
Fam206a,0,0,1,0,0,3,36,43,36,71,94,78
Fam207a,1,0,1,1,3,4,55,69,50,78,163,133
Fam208a,2,5,8,6,15,7,383,504,486,624,1133,916
Fam208b,0,2,2,7,3,9,144,232,187,228,484,362
Fam209,0,0,0,0,0,0,0,0,1,3,2,2
Fam20a,0,0,0,0,0,1,4,10,6,9,13,20
Fam20b,4,1,1,1,7,2,63,70,76,86,196,174
Fam20c,0,0,0,2,0,3,90,130,96,136,185,149
Fam21,3,1,4,10,13,6,247,357,326,420,778,717
Fam210a,0,2,1,2,4,2,60,98,80,101,165,144
Fam210b,0,0,1,0,3,0,4,5,6,5,49,36
Fam212a,0,0,0,0,0,0,0,1,1,0,11,7
Fam212b,1,4,0,3,6,5,49,65,54,62,166,134
Fam213a,2,3,11,10,18,14,347,374,416,504,1052,939
Fam213b,5,1,4,14,4,8,520,623,587,698,1008,826
Fam214a,0,2,1,3,0,1,81,116,129,134,195,168
Fam214b,0,0,0,0,3,3,34,49,34,55,85,64
Fam216a,3,5,4,5,6,15,259,299,268,362,756,621
Fam216b,0,0,0,0,0,1,0,0,0,0,0,0
Fam217a,0,0,0,0,0,0,0,0,0,1,0,0
Fam217b,0,0,1,0,0,1,14,15,10,16,76,70
Fam219a,0,1,0,2,0,2,77,102,83,98,265,236
Fam219aos,0,0,0,0,0,0,3,1,0,2,1,3
Fam219b,0,1,0,3,1,3,35,52,50,37,134,87
Fam220a,0,1,0,3,2,1,70,95,96,109,195,150
Fam221a,0,0,0,0,0,0,1,1,4,2,4,2
Fam221b,0,0,0,0,0,0,7,6,10,8,20,13
Fam222a,0,1,0,4,6,4,52,67,62,64,135,119
Fam222b,1,0,2,0,3,4,49,87,62,95,168,140
Fam227a,1,1,2,1,1,0,12,18,18,15,35,28
Fam227b,0,0,0,0,0,0,0,1,2,1,0,2
Fam228a,0,0,0,0,0,0,5,11,7,8,9,7
Fam228b,0,0,0,0,4,0,35,42,50,45,95,79
Fam229a,0,0,0,0,0,0,10,19,14,23,35,29
Fam229b,1,0,1,1,4,3,66,83,61,70,212,169
Fam25c,0,0,0,0,0,0,0,0,0,0,0,0
Fam26e,0,0,0,0,0,0,0,0,0,0,0,0
Fam26f,0,0,0,0,0,0,0,0,0,1,1,0
Fam32a,3,3,1,3,16,14,231,311,279,408,1010,849
Fam35a,1,1,0,4,3,1,39,55,50,54,127,103
Fam3a,3,1,3,1,4,2,139,160,148,190,417,376
Fam3b,0,0,0,0,0,0,0,0,0,1,0,1
Fam3c,5,8,14,28,54,36,108,129,116,125,360,295
Fam43a,1,0,0,1,0,1,23,34,31,42,33,36
Fam43b,0,0,0,0,0,0,0,1,0,1,1,1
Fam45a,2,1,8,5,8,3,182,207,211,218,427,388
Fam46a,0,0,0,0,0,0,0,1,2,1,7,5
Fam46b,0,0,0,0,0,0,0,1,2,1,2,3
Fam46c,0,0,0,0,0,0,1,0,1,0,2,1
Fam46d,0,0,0,0,0,0,0,0,1,1,0,0
Fam47c,0,0,0,0,0,0,0,0,0,1,0,0
Fam47e,0,0,0,0,0,0,0,0,0,0,0,0
Fam49a,0,0,0,0,0,0,17,20,15,19,60,38
Fam49b,0,1,4,2,2,2,120,153,153,176,345,267
Fam50a,3,3,9,8,22,10,409,522,474,636,1186,984
Fam50b,0,0,0,0,0,0,0,0,0,0,0,0
Fam53a,0,0,2,1,1,2,58,82,65,86,172,121
Fam53b,1,1,1,1,1,5,13,10,18,28,44,38
Fam53c,0,0,3,8,6,4,179,200,197,223,456,402
Fam57a,0,1,0,0,0,0,8,7,12,15,20,20
Fam57b,13,25,13,34,97,75,146,173,173,209,595,548
Fam58b,5,4,3,3,11,9,186,202,187,216,472,391
Fam60a,0,0,0,0,0,0,5,1,3,1,5,3
Fam63a,0,0,0,0,1,2,32,57,51,69,103,86
Fam63b,1,4,4,3,3,7,147,180,202,261,500,434
Fam64a,0,1,0,0,0,0,1,1,0,0,0,0
Fam65a,1,1,1,0,0,1,26,23,41,34,87,85
Fam65b,0,0,0,0,0,0,2,3,1,1,6,4
Fam65c,0,0,0,0,0,0,0,0,0,0,0,1
Fam69a,0,3,0,4,3,5,90,109,100,110,283,230
Fam69b,1,0,0,1,1,3,89,89,85,110,281,243
Fam69c,0,0,0,0,0,0,8,8,10,12,26,24
Fam71b,0,0,0,0,0,0,0,0,0,0,1,0
Fam71d,0,0,0,0,0,0,4,2,2,3,5,5
Fam71e1,1,1,0,1,0,3,109,112,94,130,201,184
Fam71e2,0,0,0,0,0,0,0,1,0,0,2,0
Fam71f1,0,0,0,0,0,0,1,0,2,0,0,0
Fam71f2,0,0,1,0,0,0,1,0,1,4,3,4
Fam72a,0,0,0,0,0,0,0,3,1,3,5,5
Fam73a,4,3,6,4,5,4,121,170,167,206,394,317
Fam73b,1,0,0,0,2,0,28,49,46,53,94,84
Fam76a,1,2,4,3,3,3,201,262,260,283,521,434
Fam76b,2,3,2,2,5,9,154,197,183,200,307,280
Fam78a,0,2,0,2,0,0,130,178,158,193,207,203
Fam78b,2,1,0,0,1,2,60,59,71,90,138,136
